,param,risk,position,intervention,agent,cumlative_risk,travel_time,request_time
1158,param_3_low_perf,"[0.0, 1.0]",[20 80],"[-1, -1]",pomdp,0,26,7
1159,param_3_low_perf,"[0.0, 1.0]",[20 80],"[-1, -1]",myopic,0,33,12
1160,param_3_low_perf,"[0.0, 1.0]",[20 80],"[-1, -1]",egostistical,0,26,0
1161,param_4_low_perf,"[0.0, 1.0]",[ 20 100],"[-1, -1]",pomdp,0,26,7
1162,param_4_low_perf,"[0.0, 1.0]",[ 20 100],"[-1, -1]",myopic,0,32,12
1163,param_4_low_perf,"[0.0, 1.0]",[ 20 100],"[-1, -1]",egostistical,0,26,0
1164,param_5_low_perf,"[0.0, 1.0]",[ 20 120],"[-1, -1]",pomdp,0,26,7
1165,param_5_low_perf,"[0.0, 1.0]",[ 20 120],"[-1, -1]",myopic,0,32,12
1166,param_5_low_perf,"[0.0, 1.0]",[ 20 120],"[-1, -1]",egostistical,0,26,0
1167,param_6_low_perf,"[0.0, 1.0]",[40 60],"[-1, -1]",pomdp,0,26,0
1168,param_6_low_perf,"[0.0, 1.0]",[40 60],"[-1, -1]",myopic,0,34,12
1169,param_6_low_perf,"[0.0, 1.0]",[40 60],"[-1, -1]",egostistical,0,26,0
1170,param_7_low_perf,"[0.0, 1.0]",[40 80],"[-1, -1]",pomdp,0,26,7
1171,param_7_low_perf,"[0.0, 1.0]",[40 80],"[-1, -1]",myopic,0,34,12
1172,param_7_low_perf,"[0.0, 1.0]",[40 80],"[-1, -1]",egostistical,0,26,0
1173,param_8_low_perf,"[0.0, 1.0]",[ 40 100],"[-1, -1]",pomdp,0,26,7
1174,param_8_low_perf,"[0.0, 1.0]",[ 40 100],"[-1, -1]",myopic,0,36,12
1175,param_8_low_perf,"[0.0, 1.0]",[ 40 100],"[-1, -1]",egostistical,0,26,0
1176,param_1_low_perf,"[0.0, 1.0]",[20 40],"[-1, 0]",pomdp,0,26,0
1177,param_1_low_perf,"[0.0, 1.0]",[20 40],"[-1, 0]",myopic,1,27,12
1178,param_1_low_perf,"[0.0, 1.0]",[20 40],"[-1, 0]",egostistical,0,26,0
1179,param_2_low_perf,"[0.0, 1.0]",[20 60],"[-1, 0]",pomdp,0,26,0
1180,param_2_low_perf,"[0.0, 1.0]",[20 60],"[-1, 0]",myopic,1,27,12
1181,param_2_low_perf,"[0.0, 1.0]",[20 60],"[-1, 0]",egostistical,0,26,0
1182,param_3_low_perf,"[0.0, 1.0]",[20 80],"[-1, 0]",pomdp,0,23,7
1183,param_3_low_perf,"[0.0, 1.0]",[20 80],"[-1, 0]",myopic,1,27,12
1184,param_3_low_perf,"[0.0, 1.0]",[20 80],"[-1, 0]",egostistical,0,26,0
1185,param_4_low_perf,"[0.0, 1.0]",[ 20 100],"[-1, 0]",pomdp,0,21,7
1186,param_4_low_perf,"[0.0, 1.0]",[ 20 100],"[-1, 0]",myopic,1,25,12
1187,param_4_low_perf,"[0.0, 1.0]",[ 20 100],"[-1, 0]",egostistical,0,26,0
1188,param_5_low_perf,"[0.0, 1.0]",[ 20 120],"[-1, 0]",pomdp,0,17,7
1189,param_5_low_perf,"[0.0, 1.0]",[ 20 120],"[-1, 0]",myopic,1,24,12
1190,param_5_low_perf,"[0.0, 1.0]",[ 20 120],"[-1, 0]",egostistical,0,26,0
1191,param_6_low_perf,"[0.0, 1.0]",[40 60],"[-1, 0]",pomdp,0,26,0
1192,param_6_low_perf,"[0.0, 1.0]",[40 60],"[-1, 0]",myopic,1,26,12
1193,param_6_low_perf,"[0.0, 1.0]",[40 60],"[-1, 0]",egostistical,0,26,0
1194,param_7_low_perf,"[0.0, 1.0]",[40 80],"[-1, 0]",pomdp,0,23,7
1195,param_7_low_perf,"[0.0, 1.0]",[40 80],"[-1, 0]",myopic,1,30,12
1196,param_7_low_perf,"[0.0, 1.0]",[40 80],"[-1, 0]",egostistical,0,26,0
1197,param_8_low_perf,"[0.0, 1.0]",[ 40 100],"[-1, 0]",pomdp,0,21,7
1198,param_8_low_perf,"[0.0, 1.0]",[ 40 100],"[-1, 0]",myopic,1,30,12
1199,param_8_low_perf,"[0.0, 1.0]",[ 40 100],"[-1, 0]",egostistical,0,26,0
1200,param_1_low_perf,"[0.0, 1.0]",[20 40],"[0, -1]",pomdp,0,26,0
1201,param_1_low_perf,"[0.0, 1.0]",[20 40],"[0, -1]",myopic,1,29,12
1202,param_1_low_perf,"[0.0, 1.0]",[20 40],"[0, -1]",egostistical,0,26,0
1203,param_2_low_perf,"[0.0, 1.0]",[20 60],"[0, -1]",pomdp,0,26,0
1204,param_2_low_perf,"[0.0, 1.0]",[20 60],"[0, -1]",myopic,1,31,12
1205,param_2_low_perf,"[0.0, 1.0]",[20 60],"[0, -1]",egostistical,0,26,0
1206,param_3_low_perf,"[0.0, 1.0]",[20 80],"[0, -1]",pomdp,0,26,7
1207,param_3_low_perf,"[0.0, 1.0]",[20 80],"[0, -1]",myopic,1,31,12
1208,param_3_low_perf,"[0.0, 1.0]",[20 80],"[0, -1]",egostistical,0,26,0
1209,param_4_low_perf,"[0.0, 1.0]",[ 20 100],"[0, -1]",pomdp,0,26,7
1210,param_4_low_perf,"[0.0, 1.0]",[ 20 100],"[0, -1]",myopic,1,33,12
1211,param_4_low_perf,"[0.0, 1.0]",[ 20 100],"[0, -1]",egostistical,0,26,0
1212,param_5_low_perf,"[0.0, 1.0]",[ 20 120],"[0, -1]",pomdp,0,26,7
1213,param_5_low_perf,"[0.0, 1.0]",[ 20 120],"[0, -1]",myopic,1,33,12
1214,param_5_low_perf,"[0.0, 1.0]",[ 20 120],"[0, -1]",egostistical,0,26,0
1215,param_6_low_perf,"[0.0, 1.0]",[40 60],"[0, -1]",pomdp,0,26,0
1216,param_6_low_perf,"[0.0, 1.0]",[40 60],"[0, -1]",myopic,1,29,12
1217,param_6_low_perf,"[0.0, 1.0]",[40 60],"[0, -1]",egostistical,0,26,0
1218,param_7_low_perf,"[0.0, 1.0]",[40 80],"[0, -1]",pomdp,0,26,7
1219,param_7_low_perf,"[0.0, 1.0]",[40 80],"[0, -1]",myopic,1,29,12
1220,param_7_low_perf,"[0.0, 1.0]",[40 80],"[0, -1]",egostistical,0,26,0
1221,param_8_low_perf,"[0.0, 1.0]",[ 40 100],"[0, -1]",pomdp,0,26,7
1222,param_8_low_perf,"[0.0, 1.0]",[ 40 100],"[0, -1]",myopic,1,32,12
1223,param_8_low_perf,"[0.0, 1.0]",[ 40 100],"[0, -1]",egostistical,0,26,0
1224,param_1_low_perf,"[0.0, 1.0]",[20 40],"[0, 0]",pomdp,0,26,0
1225,param_1_low_perf,"[0.0, 1.0]",[20 40],"[0, 0]",myopic,2,26,12
1226,param_1_low_perf,"[0.0, 1.0]",[20 40],"[0, 0]",egostistical,0,26,0
1227,param_2_low_perf,"[0.0, 1.0]",[20 60],"[0, 0]",pomdp,0,26,0
1228,param_2_low_perf,"[0.0, 1.0]",[20 60],"[0, 0]",myopic,2,27,12
1229,param_2_low_perf,"[0.0, 1.0]",[20 60],"[0, 0]",egostistical,0,26,0
1230,param_3_low_perf,"[0.0, 1.0]",[20 80],"[0, 0]",pomdp,0,23,7
1231,param_3_low_perf,"[0.0, 1.0]",[20 80],"[0, 0]",myopic,2,25,12
1232,param_3_low_perf,"[0.0, 1.0]",[20 80],"[0, 0]",egostistical,0,26,0
1233,param_4_low_perf,"[0.0, 1.0]",[ 20 100],"[0, 0]",pomdp,0,21,7
1234,param_4_low_perf,"[0.0, 1.0]",[ 20 100],"[0, 0]",myopic,2,25,12
1235,param_4_low_perf,"[0.0, 1.0]",[ 20 100],"[0, 0]",egostistical,0,26,0
1236,param_5_low_perf,"[0.0, 1.0]",[ 20 120],"[0, 0]",pomdp,0,17,7
1237,param_5_low_perf,"[0.0, 1.0]",[ 20 120],"[0, 0]",myopic,2,24,12
1238,param_5_low_perf,"[0.0, 1.0]",[ 20 120],"[0, 0]",egostistical,0,26,0
1239,param_6_low_perf,"[0.0, 1.0]",[40 60],"[0, 0]",pomdp,0,26,0
1240,param_6_low_perf,"[0.0, 1.0]",[40 60],"[0, 0]",myopic,2,26,12
1241,param_6_low_perf,"[0.0, 1.0]",[40 60],"[0, 0]",egostistical,0,26,0
1242,param_7_low_perf,"[0.0, 1.0]",[40 80],"[0, 0]",pomdp,0,23,7
1243,param_7_low_perf,"[0.0, 1.0]",[40 80],"[0, 0]",myopic,2,25,12
1244,param_7_low_perf,"[0.0, 1.0]",[40 80],"[0, 0]",egostistical,0,26,0
1245,param_8_low_perf,"[0.0, 1.0]",[ 40 100],"[0, 0]",pomdp,0,21,7
1246,param_8_low_perf,"[0.0, 1.0]",[ 40 100],"[0, 0]",myopic,2,24,12
1247,param_8_low_perf,"[0.0, 1.0]",[ 40 100],"[0, 0]",egostistical,0,26,0
1248,param_1_low_perf,"[0.25, 0.5]",[20 40],"[-1, -1]",pomdp,1,26,2
1249,param_1_low_perf,"[0.25, 0.5]",[20 40],"[-1, -1]",myopic,0,31,12
1250,param_1_low_perf,"[0.25, 0.5]",[20 40],"[-1, -1]",egostistical,1,26,0
1251,param_2_low_perf,"[0.25, 0.5]",[20 60],"[-1, -1]",pomdp,0,31,13
1252,param_2_low_perf,"[0.25, 0.5]",[20 60],"[-1, -1]",myopic,0,31,12
1253,param_2_low_perf,"[0.25, 0.5]",[20 60],"[-1, -1]",egostistical,1,26,0
1254,param_3_low_perf,"[0.25, 0.5]",[20 80],"[-1, -1]",pomdp,0,33,13
1255,param_3_low_perf,"[0.25, 0.5]",[20 80],"[-1, -1]",myopic,0,33,12
1256,param_3_low_perf,"[0.25, 0.5]",[20 80],"[-1, -1]",egostistical,1,26,0
1257,param_4_low_perf,"[0.25, 0.5]",[ 20 100],"[-1, -1]",pomdp,0,32,13
1258,param_4_low_perf,"[0.25, 0.5]",[ 20 100],"[-1, -1]",myopic,0,32,12
1259,param_4_low_perf,"[0.25, 0.5]",[ 20 100],"[-1, -1]",egostistical,1,26,0
1260,param_5_low_perf,"[0.25, 0.5]",[ 20 120],"[-1, -1]",pomdp,0,32,13
1261,param_5_low_perf,"[0.25, 0.5]",[ 20 120],"[-1, -1]",myopic,0,32,12
1262,param_5_low_perf,"[0.25, 0.5]",[ 20 120],"[-1, -1]",egostistical,1,26,0
1263,param_6_low_perf,"[0.25, 0.5]",[40 60],"[-1, -1]",pomdp,1,26,2
1264,param_6_low_perf,"[0.25, 0.5]",[40 60],"[-1, -1]",myopic,0,34,12
1265,param_6_low_perf,"[0.25, 0.5]",[40 60],"[-1, -1]",egostistical,1,26,0
1266,param_7_low_perf,"[0.25, 0.5]",[40 80],"[-1, -1]",pomdp,0,34,14
1267,param_7_low_perf,"[0.25, 0.5]",[40 80],"[-1, -1]",myopic,0,34,12
1268,param_7_low_perf,"[0.25, 0.5]",[40 80],"[-1, -1]",egostistical,1,26,0
1269,param_8_low_perf,"[0.25, 0.5]",[ 40 100],"[-1, -1]",pomdp,0,33,13
1270,param_8_low_perf,"[0.25, 0.5]",[ 40 100],"[-1, -1]",myopic,0,36,12
1271,param_8_low_perf,"[0.25, 0.5]",[ 40 100],"[-1, -1]",egostistical,1,26,0
1272,param_1_low_perf,"[0.25, 0.5]",[20 40],"[-1, 0]",pomdp,1,26,2
1273,param_1_low_perf,"[0.25, 0.5]",[20 40],"[-1, 0]",myopic,1,27,12
1274,param_1_low_perf,"[0.25, 0.5]",[20 40],"[-1, 0]",egostistical,1,26,0
1275,param_2_low_perf,"[0.25, 0.5]",[20 60],"[-1, 0]",pomdp,0,25,13
1276,param_2_low_perf,"[0.25, 0.5]",[20 60],"[-1, 0]",myopic,1,27,12
1277,param_2_low_perf,"[0.25, 0.5]",[20 60],"[-1, 0]",egostistical,1,26,0
1278,param_3_low_perf,"[0.25, 0.5]",[20 80],"[-1, 0]",pomdp,0,24,13
1279,param_3_low_perf,"[0.25, 0.5]",[20 80],"[-1, 0]",myopic,1,27,12
1280,param_3_low_perf,"[0.25, 0.5]",[20 80],"[-1, 0]",egostistical,1,26,0
1281,param_4_low_perf,"[0.25, 0.5]",[ 20 100],"[-1, 0]",pomdp,0,23,13
1282,param_4_low_perf,"[0.25, 0.5]",[ 20 100],"[-1, 0]",myopic,1,25,12
1283,param_4_low_perf,"[0.25, 0.5]",[ 20 100],"[-1, 0]",egostistical,1,26,0
1284,param_5_low_perf,"[0.25, 0.5]",[ 20 120],"[-1, 0]",pomdp,0,23,13
1285,param_5_low_perf,"[0.25, 0.5]",[ 20 120],"[-1, 0]",myopic,1,24,12
1286,param_5_low_perf,"[0.25, 0.5]",[ 20 120],"[-1, 0]",egostistical,1,26,0
1287,param_6_low_perf,"[0.25, 0.5]",[40 60],"[-1, 0]",pomdp,1,26,2
1288,param_6_low_perf,"[0.25, 0.5]",[40 60],"[-1, 0]",myopic,1,26,12
1289,param_6_low_perf,"[0.25, 0.5]",[40 60],"[-1, 0]",egostistical,1,26,0
1290,param_7_low_perf,"[0.25, 0.5]",[40 80],"[-1, 0]",pomdp,0,26,14
1291,param_7_low_perf,"[0.25, 0.5]",[40 80],"[-1, 0]",myopic,1,30,12
1292,param_7_low_perf,"[0.25, 0.5]",[40 80],"[-1, 0]",egostistical,1,26,0
1293,param_8_low_perf,"[0.25, 0.5]",[ 40 100],"[-1, 0]",pomdp,0,24,13
1294,param_8_low_perf,"[0.25, 0.5]",[ 40 100],"[-1, 0]",myopic,1,30,12
1295,param_8_low_perf,"[0.25, 0.5]",[ 40 100],"[-1, 0]",egostistical,1,26,0
1296,param_1_low_perf,"[0.25, 0.5]",[20 40],"[0, -1]",pomdp,1,26,2
1297,param_1_low_perf,"[0.25, 0.5]",[20 40],"[0, -1]",myopic,1,29,12
1298,param_1_low_perf,"[0.25, 0.5]",[20 40],"[0, -1]",egostistical,1,26,0
1299,param_2_low_perf,"[0.25, 0.5]",[20 60],"[0, -1]",pomdp,1,31,13
1300,param_2_low_perf,"[0.25, 0.5]",[20 60],"[0, -1]",myopic,1,31,12
1301,param_2_low_perf,"[0.25, 0.5]",[20 60],"[0, -1]",egostistical,1,26,0
1302,param_3_low_perf,"[0.25, 0.5]",[20 80],"[0, -1]",pomdp,1,31,13
1303,param_3_low_perf,"[0.25, 0.5]",[20 80],"[0, -1]",myopic,1,31,12
1304,param_3_low_perf,"[0.25, 0.5]",[20 80],"[0, -1]",egostistical,1,26,0
1305,param_4_low_perf,"[0.25, 0.5]",[ 20 100],"[0, -1]",pomdp,1,33,13
1306,param_4_low_perf,"[0.25, 0.5]",[ 20 100],"[0, -1]",myopic,1,33,12
1307,param_4_low_perf,"[0.25, 0.5]",[ 20 100],"[0, -1]",egostistical,1,26,0
1308,param_5_low_perf,"[0.25, 0.5]",[ 20 120],"[0, -1]",pomdp,1,33,19
1309,param_5_low_perf,"[0.25, 0.5]",[ 20 120],"[0, -1]",myopic,1,33,12
1310,param_5_low_perf,"[0.25, 0.5]",[ 20 120],"[0, -1]",egostistical,1,26,0
1311,param_6_low_perf,"[0.25, 0.5]",[40 60],"[0, -1]",pomdp,1,26,2
1312,param_6_low_perf,"[0.25, 0.5]",[40 60],"[0, -1]",myopic,1,29,12
1313,param_6_low_perf,"[0.25, 0.5]",[40 60],"[0, -1]",egostistical,1,26,0
1314,param_7_low_perf,"[0.25, 0.5]",[40 80],"[0, -1]",pomdp,0,32,14
1315,param_7_low_perf,"[0.25, 0.5]",[40 80],"[0, -1]",myopic,1,29,12
1316,param_7_low_perf,"[0.25, 0.5]",[40 80],"[0, -1]",egostistical,1,26,0
1317,param_8_low_perf,"[0.25, 0.5]",[ 40 100],"[0, -1]",pomdp,1,31,13
1318,param_8_low_perf,"[0.25, 0.5]",[ 40 100],"[0, -1]",myopic,1,32,12
1319,param_8_low_perf,"[0.25, 0.5]",[ 40 100],"[0, -1]",egostistical,1,26,0
1320,param_1_low_perf,"[0.25, 0.5]",[20 40],"[0, 0]",pomdp,1,26,2
1321,param_1_low_perf,"[0.25, 0.5]",[20 40],"[0, 0]",myopic,2,26,12
1322,param_1_low_perf,"[0.25, 0.5]",[20 40],"[0, 0]",egostistical,1,26,0
1323,param_2_low_perf,"[0.25, 0.5]",[20 60],"[0, 0]",pomdp,1,26,13
1324,param_2_low_perf,"[0.25, 0.5]",[20 60],"[0, 0]",myopic,2,27,12
1325,param_2_low_perf,"[0.25, 0.5]",[20 60],"[0, 0]",egostistical,1,26,0
1326,param_3_low_perf,"[0.25, 0.5]",[20 80],"[0, 0]",pomdp,1,23,13
1327,param_3_low_perf,"[0.25, 0.5]",[20 80],"[0, 0]",myopic,2,25,12
1328,param_3_low_perf,"[0.25, 0.5]",[20 80],"[0, 0]",egostistical,1,26,0
1329,param_4_low_perf,"[0.25, 0.5]",[ 20 100],"[0, 0]",pomdp,1,22,13
1330,param_4_low_perf,"[0.25, 0.5]",[ 20 100],"[0, 0]",myopic,2,25,12
1331,param_4_low_perf,"[0.25, 0.5]",[ 20 100],"[0, 0]",egostistical,1,26,0
1332,param_5_low_perf,"[0.25, 0.5]",[ 20 120],"[0, 0]",pomdp,1,22,13
1333,param_5_low_perf,"[0.25, 0.5]",[ 20 120],"[0, 0]",myopic,2,24,12
1334,param_5_low_perf,"[0.25, 0.5]",[ 20 120],"[0, 0]",egostistical,1,26,0
1335,param_6_low_perf,"[0.25, 0.5]",[40 60],"[0, 0]",pomdp,1,26,2
1336,param_6_low_perf,"[0.25, 0.5]",[40 60],"[0, 0]",myopic,2,26,12
1337,param_6_low_perf,"[0.25, 0.5]",[40 60],"[0, 0]",egostistical,1,26,0
1338,param_7_low_perf,"[0.25, 0.5]",[40 80],"[0, 0]",pomdp,0,25,14
1339,param_7_low_perf,"[0.25, 0.5]",[40 80],"[0, 0]",myopic,2,25,12
1340,param_7_low_perf,"[0.25, 0.5]",[40 80],"[0, 0]",egostistical,1,26,0
1341,param_8_low_perf,"[0.25, 0.5]",[ 40 100],"[0, 0]",pomdp,1,23,13
1342,param_8_low_perf,"[0.25, 0.5]",[ 40 100],"[0, 0]",myopic,2,24,12
1343,param_8_low_perf,"[0.25, 0.5]",[ 40 100],"[0, 0]",egostistical,1,26,0
1344,param_1_low_perf,"[0.25, 0.75]",[20 40],"[-1, -1]",pomdp,1,26,2
1345,param_1_low_perf,"[0.25, 0.75]",[20 40],"[-1, -1]",myopic,0,31,12
1346,param_1_low_perf,"[0.25, 0.75]",[20 40],"[-1, -1]",egostistical,1,26,0
1347,param_2_low_perf,"[0.25, 0.75]",[20 60],"[-1, -1]",pomdp,0,31,13
1348,param_2_low_perf,"[0.25, 0.75]",[20 60],"[-1, -1]",myopic,0,31,12
1349,param_2_low_perf,"[0.25, 0.75]",[20 60],"[-1, -1]",egostistical,1,26,0
1350,param_3_low_perf,"[0.25, 0.75]",[20 80],"[-1, -1]",pomdp,0,33,13
1351,param_3_low_perf,"[0.25, 0.75]",[20 80],"[-1, -1]",myopic,0,33,12
1352,param_3_low_perf,"[0.25, 0.75]",[20 80],"[-1, -1]",egostistical,1,26,0
1353,param_4_low_perf,"[0.25, 0.75]",[ 20 100],"[-1, -1]",pomdp,0,32,13
1354,param_4_low_perf,"[0.25, 0.75]",[ 20 100],"[-1, -1]",myopic,0,32,12
1355,param_4_low_perf,"[0.25, 0.75]",[ 20 100],"[-1, -1]",egostistical,1,26,0
1356,param_5_low_perf,"[0.25, 0.75]",[ 20 120],"[-1, -1]",pomdp,0,32,13
1357,param_5_low_perf,"[0.25, 0.75]",[ 20 120],"[-1, -1]",myopic,0,32,12
1358,param_5_low_perf,"[0.25, 0.75]",[ 20 120],"[-1, -1]",egostistical,1,26,0
1359,param_6_low_perf,"[0.25, 0.75]",[40 60],"[-1, -1]",pomdp,1,26,2
1360,param_6_low_perf,"[0.25, 0.75]",[40 60],"[-1, -1]",myopic,0,34,12
1361,param_6_low_perf,"[0.25, 0.75]",[40 60],"[-1, -1]",egostistical,1,26,0
1362,param_7_low_perf,"[0.25, 0.75]",[40 80],"[-1, -1]",pomdp,0,34,14
1363,param_7_low_perf,"[0.25, 0.75]",[40 80],"[-1, -1]",myopic,0,34,12
1364,param_7_low_perf,"[0.25, 0.75]",[40 80],"[-1, -1]",egostistical,1,26,0
1365,param_8_low_perf,"[0.25, 0.75]",[ 40 100],"[-1, -1]",pomdp,0,33,13
1366,param_8_low_perf,"[0.25, 0.75]",[ 40 100],"[-1, -1]",myopic,0,36,12
1367,param_8_low_perf,"[0.25, 0.75]",[ 40 100],"[-1, -1]",egostistical,1,26,0
1368,param_1_low_perf,"[0.25, 0.75]",[20 40],"[-1, 0]",pomdp,1,26,2
1369,param_1_low_perf,"[0.25, 0.75]",[20 40],"[-1, 0]",myopic,1,27,12
1370,param_1_low_perf,"[0.25, 0.75]",[20 40],"[-1, 0]",egostistical,1,26,0
1371,param_2_low_perf,"[0.25, 0.75]",[20 60],"[-1, 0]",pomdp,0,25,13
1372,param_2_low_perf,"[0.25, 0.75]",[20 60],"[-1, 0]",myopic,1,27,12
1373,param_2_low_perf,"[0.25, 0.75]",[20 60],"[-1, 0]",egostistical,1,26,0
1374,param_3_low_perf,"[0.25, 0.75]",[20 80],"[-1, 0]",pomdp,0,24,13
1375,param_3_low_perf,"[0.25, 0.75]",[20 80],"[-1, 0]",myopic,1,27,12
1376,param_3_low_perf,"[0.25, 0.75]",[20 80],"[-1, 0]",egostistical,1,26,0
1377,param_4_low_perf,"[0.25, 0.75]",[ 20 100],"[-1, 0]",pomdp,0,23,13
1378,param_4_low_perf,"[0.25, 0.75]",[ 20 100],"[-1, 0]",myopic,1,25,12
1379,param_4_low_perf,"[0.25, 0.75]",[ 20 100],"[-1, 0]",egostistical,1,26,0
1380,param_5_low_perf,"[0.25, 0.75]",[ 20 120],"[-1, 0]",pomdp,0,23,13
1381,param_5_low_perf,"[0.25, 0.75]",[ 20 120],"[-1, 0]",myopic,1,24,12
1382,param_5_low_perf,"[0.25, 0.75]",[ 20 120],"[-1, 0]",egostistical,1,26,0
1383,param_6_low_perf,"[0.25, 0.75]",[40 60],"[-1, 0]",pomdp,1,26,2
1384,param_6_low_perf,"[0.25, 0.75]",[40 60],"[-1, 0]",myopic,1,26,12
1385,param_6_low_perf,"[0.25, 0.75]",[40 60],"[-1, 0]",egostistical,1,26,0
1386,param_7_low_perf,"[0.25, 0.75]",[40 80],"[-1, 0]",pomdp,0,26,14
1387,param_7_low_perf,"[0.25, 0.75]",[40 80],"[-1, 0]",myopic,1,30,12
1388,param_7_low_perf,"[0.25, 0.75]",[40 80],"[-1, 0]",egostistical,1,26,0
1389,param_8_low_perf,"[0.25, 0.75]",[ 40 100],"[-1, 0]",pomdp,0,24,13
1390,param_8_low_perf,"[0.25, 0.75]",[ 40 100],"[-1, 0]",myopic,1,30,12
1391,param_8_low_perf,"[0.25, 0.75]",[ 40 100],"[-1, 0]",egostistical,1,26,0
1392,param_1_low_perf,"[0.25, 0.75]",[20 40],"[0, -1]",pomdp,1,26,2
1393,param_1_low_perf,"[0.25, 0.75]",[20 40],"[0, -1]",myopic,1,29,12
1394,param_1_low_perf,"[0.25, 0.75]",[20 40],"[0, -1]",egostistical,1,26,0
1395,param_2_low_perf,"[0.25, 0.75]",[20 60],"[0, -1]",pomdp,1,31,13
1396,param_2_low_perf,"[0.25, 0.75]",[20 60],"[0, -1]",myopic,1,31,12
1397,param_2_low_perf,"[0.25, 0.75]",[20 60],"[0, -1]",egostistical,1,26,0
1398,param_3_low_perf,"[0.25, 0.75]",[20 80],"[0, -1]",pomdp,1,31,13
1399,param_3_low_perf,"[0.25, 0.75]",[20 80],"[0, -1]",myopic,1,31,12
1400,param_3_low_perf,"[0.25, 0.75]",[20 80],"[0, -1]",egostistical,1,26,0
1401,param_4_low_perf,"[0.25, 0.75]",[ 20 100],"[0, -1]",pomdp,1,33,13
1402,param_4_low_perf,"[0.25, 0.75]",[ 20 100],"[0, -1]",myopic,1,33,12
1403,param_4_low_perf,"[0.25, 0.75]",[ 20 100],"[0, -1]",egostistical,1,26,0
1404,param_5_low_perf,"[0.25, 0.75]",[ 20 120],"[0, -1]",pomdp,1,33,19
1405,param_5_low_perf,"[0.25, 0.75]",[ 20 120],"[0, -1]",myopic,1,33,12
1406,param_5_low_perf,"[0.25, 0.75]",[ 20 120],"[0, -1]",egostistical,1,26,0
1407,param_6_low_perf,"[0.25, 0.75]",[40 60],"[0, -1]",pomdp,1,26,2
1408,param_6_low_perf,"[0.25, 0.75]",[40 60],"[0, -1]",myopic,1,29,12
1409,param_6_low_perf,"[0.25, 0.75]",[40 60],"[0, -1]",egostistical,1,26,0
1410,param_7_low_perf,"[0.25, 0.75]",[40 80],"[0, -1]",pomdp,0,32,14
1411,param_7_low_perf,"[0.25, 0.75]",[40 80],"[0, -1]",myopic,1,29,12
1412,param_7_low_perf,"[0.25, 0.75]",[40 80],"[0, -1]",egostistical,1,26,0
1413,param_8_low_perf,"[0.25, 0.75]",[ 40 100],"[0, -1]",pomdp,1,31,13
1414,param_8_low_perf,"[0.25, 0.75]",[ 40 100],"[0, -1]",myopic,1,32,12
1415,param_8_low_perf,"[0.25, 0.75]",[ 40 100],"[0, -1]",egostistical,1,26,0
1416,param_1_low_perf,"[0.25, 0.75]",[20 40],"[0, 0]",pomdp,1,26,2
1417,param_1_low_perf,"[0.25, 0.75]",[20 40],"[0, 0]",myopic,2,26,12
1418,param_1_low_perf,"[0.25, 0.75]",[20 40],"[0, 0]",egostistical,1,26,0
1419,param_2_low_perf,"[0.25, 0.75]",[20 60],"[0, 0]",pomdp,1,26,13
1420,param_2_low_perf,"[0.25, 0.75]",[20 60],"[0, 0]",myopic,2,27,12
1421,param_2_low_perf,"[0.25, 0.75]",[20 60],"[0, 0]",egostistical,1,26,0
1422,param_3_low_perf,"[0.25, 0.75]",[20 80],"[0, 0]",pomdp,1,23,13
1423,param_3_low_perf,"[0.25, 0.75]",[20 80],"[0, 0]",myopic,2,25,12
1424,param_3_low_perf,"[0.25, 0.75]",[20 80],"[0, 0]",egostistical,1,26,0
1425,param_4_low_perf,"[0.25, 0.75]",[ 20 100],"[0, 0]",pomdp,1,22,13
1426,param_4_low_perf,"[0.25, 0.75]",[ 20 100],"[0, 0]",myopic,2,25,12
1427,param_4_low_perf,"[0.25, 0.75]",[ 20 100],"[0, 0]",egostistical,1,26,0
1428,param_5_low_perf,"[0.25, 0.75]",[ 20 120],"[0, 0]",pomdp,1,22,13
1429,param_5_low_perf,"[0.25, 0.75]",[ 20 120],"[0, 0]",myopic,2,24,12
1430,param_5_low_perf,"[0.25, 0.75]",[ 20 120],"[0, 0]",egostistical,1,26,0
1431,param_6_low_perf,"[0.25, 0.75]",[40 60],"[0, 0]",pomdp,1,26,2
1432,param_6_low_perf,"[0.25, 0.75]",[40 60],"[0, 0]",myopic,2,26,12
1433,param_6_low_perf,"[0.25, 0.75]",[40 60],"[0, 0]",egostistical,1,26,0
1434,param_7_low_perf,"[0.25, 0.75]",[40 80],"[0, 0]",pomdp,0,25,14
1435,param_7_low_perf,"[0.25, 0.75]",[40 80],"[0, 0]",myopic,2,25,12
1436,param_7_low_perf,"[0.25, 0.75]",[40 80],"[0, 0]",egostistical,1,26,0
1437,param_8_low_perf,"[0.25, 0.75]",[ 40 100],"[0, 0]",pomdp,1,23,13
1438,param_8_low_perf,"[0.25, 0.75]",[ 40 100],"[0, 0]",myopic,2,24,12
1439,param_8_low_perf,"[0.25, 0.75]",[ 40 100],"[0, 0]",egostistical,1,26,0
1440,param_1_low_perf,"[0.25, 1.0]",[20 40],"[-1, -1]",pomdp,1,26,2
1441,param_1_low_perf,"[0.25, 1.0]",[20 40],"[-1, -1]",myopic,0,31,12
1442,param_1_low_perf,"[0.25, 1.0]",[20 40],"[-1, -1]",egostistical,1,26,0
