,param,risk,position,intervention,agent,cumlative_risk,cumlative_risk_low,cumlative_risk_high,travel_time,request_time,request_count
2311,param_11_low,"[0.75, 0.0]",[60 80],"[0, 0]",pomdp_wo_perf,0,0,0,27,0,0
2312,param_12_low,"[0.75, 0.0]",[ 60 100],"[0, 0]",pomdp,0,0,0,27,0,0
2313,param_12_low,"[0.75, 0.0]",[ 60 100],"[0, 0]",myopic,2,2,0,19,10,2
2314,param_12_low,"[0.75, 0.0]",[ 60 100],"[0, 0]",egoistical,0,0,0,27,0,0
2315,param_12_low,"[0.75, 0.0]",[ 60 100],"[0, 0]",pomdp_wo_perf,0,0,0,27,0,0
2316,param_13_low,"[0.75, 0.0]",[ 60 120],"[0, 0]",pomdp,0,0,0,27,0,0
2317,param_13_low,"[0.75, 0.0]",[ 60 120],"[0, 0]",myopic,2,2,0,18,10,2
2318,param_13_low,"[0.75, 0.0]",[ 60 120],"[0, 0]",egoistical,0,0,0,27,0,0
2319,param_13_low,"[0.75, 0.0]",[ 60 120],"[0, 0]",pomdp_wo_perf,0,0,0,27,0,0
2320,param_14_low,"[0.75, 0.0]",[ 60 140],"[0, 0]",pomdp,0,0,0,27,0,0
2321,param_14_low,"[0.75, 0.0]",[ 60 140],"[0, 0]",myopic,2,2,0,18,10,2
2322,param_14_low,"[0.75, 0.0]",[ 60 140],"[0, 0]",egoistical,0,0,0,27,0,0
2323,param_14_low,"[0.75, 0.0]",[ 60 140],"[0, 0]",pomdp_wo_perf,0,0,0,27,0,0
2324,param_15_low,"[0.75, 0.0]",[ 20 140],"[0, 0]",pomdp,0,0,0,23,0,0
2325,param_15_low,"[0.75, 0.0]",[ 20 140],"[0, 0]",myopic,2,2,0,21,10,2
2326,param_15_low,"[0.75, 0.0]",[ 20 140],"[0, 0]",egoistical,0,0,0,23,0,0
2327,param_15_low,"[0.75, 0.0]",[ 20 140],"[0, 0]",pomdp_wo_perf,0,0,0,23,0,0
2328,param_16_low,"[0.75, 0.0]",[ 80 100],"[0, 0]",pomdp,0,0,0,17,6,1
2329,param_16_low,"[0.75, 0.0]",[ 80 100],"[0, 0]",myopic,2,2,0,19,10,2
2330,param_16_low,"[0.75, 0.0]",[ 80 100],"[0, 0]",egoistical,0,0,0,27,0,0
2331,param_16_low,"[0.75, 0.0]",[ 80 100],"[0, 0]",pomdp_wo_perf,1,1,0,21,10,2
2332,param_17_low,"[0.75, 0.0]",[ 80 120],"[0, 0]",pomdp,0,0,0,17,6,1
2333,param_17_low,"[0.75, 0.0]",[ 80 120],"[0, 0]",myopic,2,2,0,17,10,2
2334,param_17_low,"[0.75, 0.0]",[ 80 120],"[0, 0]",egoistical,0,0,0,27,0,0
2335,param_17_low,"[0.75, 0.0]",[ 80 120],"[0, 0]",pomdp_wo_perf,1,1,0,21,10,2
2336,param_18_low,"[0.75, 0.0]",[ 80 140],"[0, 0]",pomdp,0,0,0,17,6,1
2337,param_18_low,"[0.75, 0.0]",[ 80 140],"[0, 0]",myopic,2,2,0,16,10,2
2338,param_18_low,"[0.75, 0.0]",[ 80 140],"[0, 0]",egoistical,0,0,0,27,0,0
2339,param_18_low,"[0.75, 0.0]",[ 80 140],"[0, 0]",pomdp_wo_perf,1,1,0,21,10,2
2340,param_19_low,"[0.75, 0.0]",[100 120],"[0, 0]",pomdp,0,0,0,16,6,1
2341,param_19_low,"[0.75, 0.0]",[100 120],"[0, 0]",myopic,2,2,0,17,10,2
2342,param_19_low,"[0.75, 0.0]",[100 120],"[0, 0]",egoistical,0,0,0,27,0,0
2343,param_19_low,"[0.75, 0.0]",[100 120],"[0, 0]",pomdp_wo_perf,1,1,0,25,15,3
2344,param_20_low,"[0.75, 0.0]",[100 140],"[0, 0]",pomdp,0,0,0,16,6,1
2345,param_20_low,"[0.75, 0.0]",[100 140],"[0, 0]",myopic,2,2,0,16,10,2
2346,param_20_low,"[0.75, 0.0]",[100 140],"[0, 0]",egoistical,0,0,0,27,0,0
2347,param_20_low,"[0.75, 0.0]",[100 140],"[0, 0]",pomdp_wo_perf,1,1,0,25,15,3
2348,param_21_low,"[0.75, 0.0]",[120 140],"[0, 0]",pomdp,0,0,0,15,6,1
2349,param_21_low,"[0.75, 0.0]",[120 140],"[0, 0]",myopic,2,2,0,16,10,2
2350,param_21_low,"[0.75, 0.0]",[120 140],"[0, 0]",egoistical,0,0,0,27,0,0
2351,param_21_low,"[0.75, 0.0]",[120 140],"[0, 0]",pomdp_wo_perf,1,1,0,25,15,3
2352,param_1_low,"[0.75, 0.25]",[20 40],"[-1, -1]",pomdp,0,0,0,31,4,1
2353,param_1_low,"[0.75, 0.25]",[20 40],"[-1, -1]",myopic,0,0,0,31,10,2
2354,param_1_low,"[0.75, 0.25]",[20 40],"[-1, -1]",egoistical,1,1,0,23,0,0
2355,param_1_low,"[0.75, 0.25]",[20 40],"[-1, -1]",pomdp_wo_perf,0,0,0,31,5,1
2356,param_2_low,"[0.75, 0.25]",[20 60],"[-1, -1]",pomdp,0,0,0,33,6,1
2357,param_2_low,"[0.75, 0.25]",[20 60],"[-1, -1]",myopic,0,0,0,33,10,2
2358,param_2_low,"[0.75, 0.25]",[20 60],"[-1, -1]",egoistical,1,1,0,23,0,0
2359,param_2_low,"[0.75, 0.25]",[20 60],"[-1, -1]",pomdp_wo_perf,0,0,0,33,5,1
2360,param_3_low,"[0.75, 0.25]",[20 80],"[-1, -1]",pomdp,0,0,0,36,6,1
2361,param_3_low,"[0.75, 0.25]",[20 80],"[-1, -1]",myopic,0,0,0,36,10,2
2362,param_3_low,"[0.75, 0.25]",[20 80],"[-1, -1]",egoistical,1,1,0,23,0,0
2363,param_3_low,"[0.75, 0.25]",[20 80],"[-1, -1]",pomdp_wo_perf,0,0,0,36,5,1
2364,param_4_low,"[0.75, 0.25]",[ 20 100],"[-1, -1]",pomdp,0,0,0,34,6,1
2365,param_4_low,"[0.75, 0.25]",[ 20 100],"[-1, -1]",myopic,0,0,0,34,10,2
2366,param_4_low,"[0.75, 0.25]",[ 20 100],"[-1, -1]",egoistical,1,1,0,23,0,0
2367,param_4_low,"[0.75, 0.25]",[ 20 100],"[-1, -1]",pomdp_wo_perf,0,0,0,34,10,2
2368,param_5_low,"[0.75, 0.25]",[ 20 120],"[-1, -1]",pomdp,0,0,0,35,6,1
2369,param_5_low,"[0.75, 0.25]",[ 20 120],"[-1, -1]",myopic,0,0,0,35,10,2
2370,param_5_low,"[0.75, 0.25]",[ 20 120],"[-1, -1]",egoistical,1,1,0,23,0,0
2371,param_5_low,"[0.75, 0.25]",[ 20 120],"[-1, -1]",pomdp_wo_perf,0,0,0,35,10,2
2372,param_6_low,"[0.75, 0.25]",[40 60],"[-1, -1]",pomdp,0,0,0,34,4,1
2373,param_6_low,"[0.75, 0.25]",[40 60],"[-1, -1]",myopic,0,0,0,34,10,2
2374,param_6_low,"[0.75, 0.25]",[40 60],"[-1, -1]",egoistical,1,1,0,26,0,0
2375,param_6_low,"[0.75, 0.25]",[40 60],"[-1, -1]",pomdp_wo_perf,0,0,0,34,5,1
2376,param_7_low,"[0.75, 0.25]",[40 80],"[-1, -1]",pomdp,0,0,0,36,6,1
2377,param_7_low,"[0.75, 0.25]",[40 80],"[-1, -1]",myopic,0,0,0,36,10,2
2378,param_7_low,"[0.75, 0.25]",[40 80],"[-1, -1]",egoistical,1,1,0,26,0,0
2379,param_7_low,"[0.75, 0.25]",[40 80],"[-1, -1]",pomdp_wo_perf,0,0,0,36,5,1
2380,param_8_low,"[0.75, 0.25]",[ 40 100],"[-1, -1]",pomdp,0,0,0,39,6,1
2381,param_8_low,"[0.75, 0.25]",[ 40 100],"[-1, -1]",myopic,0,0,0,39,10,2
2382,param_8_low,"[0.75, 0.25]",[ 40 100],"[-1, -1]",egoistical,1,1,0,26,0,0
2383,param_8_low,"[0.75, 0.25]",[ 40 100],"[-1, -1]",pomdp_wo_perf,0,0,0,39,5,1
2384,param_9_low,"[0.75, 0.25]",[ 40 120],"[-1, -1]",pomdp,0,0,0,37,6,1
2385,param_9_low,"[0.75, 0.25]",[ 40 120],"[-1, -1]",myopic,0,0,0,37,10,2
2386,param_9_low,"[0.75, 0.25]",[ 40 120],"[-1, -1]",egoistical,1,1,0,26,0,0
2387,param_9_low,"[0.75, 0.25]",[ 40 120],"[-1, -1]",pomdp_wo_perf,0,0,0,37,10,2
2388,param_10_low,"[0.75, 0.25]",[ 40 140],"[-1, -1]",pomdp,0,0,0,37,6,1
2389,param_10_low,"[0.75, 0.25]",[ 40 140],"[-1, -1]",myopic,0,0,0,37,10,2
2390,param_10_low,"[0.75, 0.25]",[ 40 140],"[-1, -1]",egoistical,1,1,0,26,0,0
2391,param_10_low,"[0.75, 0.25]",[ 40 140],"[-1, -1]",pomdp_wo_perf,0,0,0,37,10,2
2392,param_11_low,"[0.75, 0.25]",[60 80],"[-1, -1]",pomdp,0,0,0,35,4,1
2393,param_11_low,"[0.75, 0.25]",[60 80],"[-1, -1]",myopic,0,0,0,35,10,2
2394,param_11_low,"[0.75, 0.25]",[60 80],"[-1, -1]",egoistical,1,1,0,27,0,0
2395,param_11_low,"[0.75, 0.25]",[60 80],"[-1, -1]",pomdp_wo_perf,0,0,0,35,5,1
2396,param_12_low,"[0.75, 0.25]",[ 60 100],"[-1, -1]",pomdp,0,0,0,37,6,1
2397,param_12_low,"[0.75, 0.25]",[ 60 100],"[-1, -1]",myopic,0,0,0,37,10,2
2398,param_12_low,"[0.75, 0.25]",[ 60 100],"[-1, -1]",egoistical,1,1,0,27,0,0
2399,param_12_low,"[0.75, 0.25]",[ 60 100],"[-1, -1]",pomdp_wo_perf,0,0,0,37,5,1
2400,param_13_low,"[0.75, 0.25]",[ 60 120],"[-1, -1]",pomdp,0,0,0,40,6,1
2401,param_13_low,"[0.75, 0.25]",[ 60 120],"[-1, -1]",myopic,0,0,0,40,10,2
2402,param_13_low,"[0.75, 0.25]",[ 60 120],"[-1, -1]",egoistical,1,1,0,27,0,0
2403,param_13_low,"[0.75, 0.25]",[ 60 120],"[-1, -1]",pomdp_wo_perf,0,0,0,40,5,1
2404,param_14_low,"[0.75, 0.25]",[ 60 140],"[-1, -1]",pomdp,0,0,0,37,6,1
2405,param_14_low,"[0.75, 0.25]",[ 60 140],"[-1, -1]",myopic,0,0,0,37,10,2
2406,param_14_low,"[0.75, 0.25]",[ 60 140],"[-1, -1]",egoistical,1,1,0,27,0,0
2407,param_14_low,"[0.75, 0.25]",[ 60 140],"[-1, -1]",pomdp_wo_perf,0,0,0,37,10,2
2408,param_15_low,"[0.75, 0.25]",[ 20 140],"[-1, -1]",pomdp,0,0,0,34,6,1
2409,param_15_low,"[0.75, 0.25]",[ 20 140],"[-1, -1]",myopic,0,0,0,34,10,2
2410,param_15_low,"[0.75, 0.25]",[ 20 140],"[-1, -1]",egoistical,1,1,0,23,0,0
2411,param_15_low,"[0.75, 0.25]",[ 20 140],"[-1, -1]",pomdp_wo_perf,0,0,0,34,10,2
2412,param_16_low,"[0.75, 0.25]",[ 80 100],"[-1, -1]",pomdp,0,0,0,35,4,1
2413,param_16_low,"[0.75, 0.25]",[ 80 100],"[-1, -1]",myopic,0,0,0,35,10,2
2414,param_16_low,"[0.75, 0.25]",[ 80 100],"[-1, -1]",egoistical,1,1,0,27,0,0
2415,param_16_low,"[0.75, 0.25]",[ 80 100],"[-1, -1]",pomdp_wo_perf,0,0,0,35,5,1
2416,param_17_low,"[0.75, 0.25]",[ 80 120],"[-1, -1]",pomdp,0,0,0,37,6,1
2417,param_17_low,"[0.75, 0.25]",[ 80 120],"[-1, -1]",myopic,0,0,0,37,10,2
2418,param_17_low,"[0.75, 0.25]",[ 80 120],"[-1, -1]",egoistical,1,1,0,27,0,0
2419,param_17_low,"[0.75, 0.25]",[ 80 120],"[-1, -1]",pomdp_wo_perf,0,0,0,37,5,1
2420,param_18_low,"[0.75, 0.25]",[ 80 140],"[-1, -1]",pomdp,0,0,0,39,6,1
2421,param_18_low,"[0.75, 0.25]",[ 80 140],"[-1, -1]",myopic,0,0,0,39,10,2
2422,param_18_low,"[0.75, 0.25]",[ 80 140],"[-1, -1]",egoistical,1,1,0,27,0,0
2423,param_18_low,"[0.75, 0.25]",[ 80 140],"[-1, -1]",pomdp_wo_perf,0,0,0,39,5,1
2424,param_19_low,"[0.75, 0.25]",[100 120],"[-1, -1]",pomdp,0,0,0,35,4,1
2425,param_19_low,"[0.75, 0.25]",[100 120],"[-1, -1]",myopic,0,0,0,35,10,2
2426,param_19_low,"[0.75, 0.25]",[100 120],"[-1, -1]",egoistical,1,1,0,27,0,0
2427,param_19_low,"[0.75, 0.25]",[100 120],"[-1, -1]",pomdp_wo_perf,0,0,0,35,5,1
2428,param_20_low,"[0.75, 0.25]",[100 140],"[-1, -1]",pomdp,0,0,0,36,6,1
2429,param_20_low,"[0.75, 0.25]",[100 140],"[-1, -1]",myopic,0,0,0,36,10,2
2430,param_20_low,"[0.75, 0.25]",[100 140],"[-1, -1]",egoistical,1,1,0,27,0,0
2431,param_20_low,"[0.75, 0.25]",[100 140],"[-1, -1]",pomdp_wo_perf,0,0,0,36,15,3
2432,param_21_low,"[0.75, 0.25]",[120 140],"[-1, -1]",pomdp,0,0,0,34,4,1
2433,param_21_low,"[0.75, 0.25]",[120 140],"[-1, -1]",myopic,0,0,0,34,10,2
2434,param_21_low,"[0.75, 0.25]",[120 140],"[-1, -1]",egoistical,1,1,0,27,0,0
2435,param_21_low,"[0.75, 0.25]",[120 140],"[-1, -1]",pomdp_wo_perf,0,0,0,34,11,3
2436,param_1_low,"[0.75, 0.25]",[20 40],"[-1, 0]",pomdp,0,0,0,31,4,1
2437,param_1_low,"[0.75, 0.25]",[20 40],"[-1, 0]",myopic,1,1,0,25,10,2
2438,param_1_low,"[0.75, 0.25]",[20 40],"[-1, 0]",egoistical,1,1,0,23,0,0
2439,param_1_low,"[0.75, 0.25]",[20 40],"[-1, 0]",pomdp_wo_perf,0,0,0,30,8,2
2440,param_2_low,"[0.75, 0.25]",[20 60],"[-1, 0]",pomdp,0,0,0,23,6,1
2441,param_2_low,"[0.75, 0.25]",[20 60],"[-1, 0]",myopic,1,1,0,23,10,2
2442,param_2_low,"[0.75, 0.25]",[20 60],"[-1, 0]",egoistical,1,1,0,23,0,0
2443,param_2_low,"[0.75, 0.25]",[20 60],"[-1, 0]",pomdp_wo_perf,0,0,0,32,14,3
2444,param_3_low,"[0.75, 0.25]",[20 80],"[-1, 0]",pomdp,0,0,0,23,6,1
2445,param_3_low,"[0.75, 0.25]",[20 80],"[-1, 0]",myopic,1,1,0,23,10,2
2446,param_3_low,"[0.75, 0.25]",[20 80],"[-1, 0]",egoistical,1,1,0,23,0,0
2447,param_3_low,"[0.75, 0.25]",[20 80],"[-1, 0]",pomdp_wo_perf,0,0,0,32,17,4
2448,param_4_low,"[0.75, 0.25]",[ 20 100],"[-1, 0]",pomdp,0,0,0,23,6,1
2449,param_4_low,"[0.75, 0.25]",[ 20 100],"[-1, 0]",myopic,1,1,0,23,10,2
2450,param_4_low,"[0.75, 0.25]",[ 20 100],"[-1, 0]",egoistical,1,1,0,23,0,0
2451,param_4_low,"[0.75, 0.25]",[ 20 100],"[-1, 0]",pomdp_wo_perf,0,0,0,32,19,4
2452,param_5_low,"[0.75, 0.25]",[ 20 120],"[-1, 0]",pomdp,0,0,0,23,6,1
2453,param_5_low,"[0.75, 0.25]",[ 20 120],"[-1, 0]",myopic,1,1,0,23,10,2
2454,param_5_low,"[0.75, 0.25]",[ 20 120],"[-1, 0]",egoistical,1,1,0,23,0,0
2455,param_5_low,"[0.75, 0.25]",[ 20 120],"[-1, 0]",pomdp_wo_perf,1,1,0,32,20,4
2456,param_6_low,"[0.75, 0.25]",[40 60],"[-1, 0]",pomdp,0,0,0,34,4,1
2457,param_6_low,"[0.75, 0.25]",[40 60],"[-1, 0]",myopic,1,1,0,26,10,2
2458,param_6_low,"[0.75, 0.25]",[40 60],"[-1, 0]",egoistical,1,1,0,26,0,0
2459,param_6_low,"[0.75, 0.25]",[40 60],"[-1, 0]",pomdp_wo_perf,0,0,0,33,8,2
2460,param_7_low,"[0.75, 0.25]",[40 80],"[-1, 0]",pomdp,0,0,0,26,6,1
2461,param_7_low,"[0.75, 0.25]",[40 80],"[-1, 0]",myopic,1,1,0,26,10,2
2462,param_7_low,"[0.75, 0.25]",[40 80],"[-1, 0]",egoistical,1,1,0,26,0,0
2463,param_7_low,"[0.75, 0.25]",[40 80],"[-1, 0]",pomdp_wo_perf,0,0,0,35,14,3
2464,param_8_low,"[0.75, 0.25]",[ 40 100],"[-1, 0]",pomdp,0,0,0,26,6,1
2465,param_8_low,"[0.75, 0.25]",[ 40 100],"[-1, 0]",myopic,1,1,0,26,10,2
2466,param_8_low,"[0.75, 0.25]",[ 40 100],"[-1, 0]",egoistical,1,1,0,26,0,0
2467,param_8_low,"[0.75, 0.25]",[ 40 100],"[-1, 0]",pomdp_wo_perf,0,0,0,35,17,4
2468,param_9_low,"[0.75, 0.25]",[ 40 120],"[-1, 0]",pomdp,0,0,0,26,6,1
2469,param_9_low,"[0.75, 0.25]",[ 40 120],"[-1, 0]",myopic,1,1,0,26,10,2
2470,param_9_low,"[0.75, 0.25]",[ 40 120],"[-1, 0]",egoistical,1,1,0,26,0,0
2471,param_9_low,"[0.75, 0.25]",[ 40 120],"[-1, 0]",pomdp_wo_perf,0,0,0,35,19,4
2472,param_10_low,"[0.75, 0.25]",[ 40 140],"[-1, 0]",pomdp,0,0,0,26,6,1
2473,param_10_low,"[0.75, 0.25]",[ 40 140],"[-1, 0]",myopic,1,1,0,26,10,2
2474,param_10_low,"[0.75, 0.25]",[ 40 140],"[-1, 0]",egoistical,1,1,0,26,0,0
2475,param_10_low,"[0.75, 0.25]",[ 40 140],"[-1, 0]",pomdp_wo_perf,1,1,0,34,20,4
2476,param_11_low,"[0.75, 0.25]",[60 80],"[-1, 0]",pomdp,0,0,0,35,4,1
2477,param_11_low,"[0.75, 0.25]",[60 80],"[-1, 0]",myopic,1,1,0,27,10,2
2478,param_11_low,"[0.75, 0.25]",[60 80],"[-1, 0]",egoistical,1,1,0,27,0,0
2479,param_11_low,"[0.75, 0.25]",[60 80],"[-1, 0]",pomdp_wo_perf,0,0,0,34,8,2
2480,param_12_low,"[0.75, 0.25]",[ 60 100],"[-1, 0]",pomdp,0,0,0,27,6,1
2481,param_12_low,"[0.75, 0.25]",[ 60 100],"[-1, 0]",myopic,1,1,0,27,10,2
2482,param_12_low,"[0.75, 0.25]",[ 60 100],"[-1, 0]",egoistical,1,1,0,27,0,0
2483,param_12_low,"[0.75, 0.25]",[ 60 100],"[-1, 0]",pomdp_wo_perf,0,0,0,36,14,3
2484,param_13_low,"[0.75, 0.25]",[ 60 120],"[-1, 0]",pomdp,0,0,0,27,6,1
2485,param_13_low,"[0.75, 0.25]",[ 60 120],"[-1, 0]",myopic,1,1,0,27,10,2
2486,param_13_low,"[0.75, 0.25]",[ 60 120],"[-1, 0]",egoistical,1,1,0,27,0,0
2487,param_13_low,"[0.75, 0.25]",[ 60 120],"[-1, 0]",pomdp_wo_perf,0,0,0,36,17,4
2488,param_14_low,"[0.75, 0.25]",[ 60 140],"[-1, 0]",pomdp,0,0,0,27,6,1
2489,param_14_low,"[0.75, 0.25]",[ 60 140],"[-1, 0]",myopic,1,1,0,27,10,2
2490,param_14_low,"[0.75, 0.25]",[ 60 140],"[-1, 0]",egoistical,1,1,0,27,0,0
2491,param_14_low,"[0.75, 0.25]",[ 60 140],"[-1, 0]",pomdp_wo_perf,0,0,0,35,19,4
2492,param_15_low,"[0.75, 0.25]",[ 20 140],"[-1, 0]",pomdp,0,0,0,23,6,1
2493,param_15_low,"[0.75, 0.25]",[ 20 140],"[-1, 0]",myopic,1,1,0,23,10,2
2494,param_15_low,"[0.75, 0.25]",[ 20 140],"[-1, 0]",egoistical,1,1,0,23,0,0
2495,param_15_low,"[0.75, 0.25]",[ 20 140],"[-1, 0]",pomdp_wo_perf,1,1,0,31,20,4
2496,param_16_low,"[0.75, 0.25]",[ 80 100],"[-1, 0]",pomdp,0,0,0,35,4,1
2497,param_16_low,"[0.75, 0.25]",[ 80 100],"[-1, 0]",myopic,1,1,0,27,10,2
2498,param_16_low,"[0.75, 0.25]",[ 80 100],"[-1, 0]",egoistical,1,1,0,27,0,0
2499,param_16_low,"[0.75, 0.25]",[ 80 100],"[-1, 0]",pomdp_wo_perf,0,0,0,34,8,2
2500,param_17_low,"[0.75, 0.25]",[ 80 120],"[-1, 0]",pomdp,0,0,0,27,6,1
2501,param_17_low,"[0.75, 0.25]",[ 80 120],"[-1, 0]",myopic,1,1,0,27,10,2
2502,param_17_low,"[0.75, 0.25]",[ 80 120],"[-1, 0]",egoistical,1,1,0,27,0,0
2503,param_17_low,"[0.75, 0.25]",[ 80 120],"[-1, 0]",pomdp_wo_perf,0,0,0,36,14,3
2504,param_18_low,"[0.75, 0.25]",[ 80 140],"[-1, 0]",pomdp,0,0,0,27,6,1
2505,param_18_low,"[0.75, 0.25]",[ 80 140],"[-1, 0]",myopic,1,1,0,27,10,2
2506,param_18_low,"[0.75, 0.25]",[ 80 140],"[-1, 0]",egoistical,1,1,0,27,0,0
2507,param_18_low,"[0.75, 0.25]",[ 80 140],"[-1, 0]",pomdp_wo_perf,0,0,0,35,17,4
2508,param_19_low,"[0.75, 0.25]",[100 120],"[-1, 0]",pomdp,0,0,0,35,4,1
2509,param_19_low,"[0.75, 0.25]",[100 120],"[-1, 0]",myopic,1,1,0,27,10,2
2510,param_19_low,"[0.75, 0.25]",[100 120],"[-1, 0]",egoistical,1,1,0,27,0,0
2511,param_19_low,"[0.75, 0.25]",[100 120],"[-1, 0]",pomdp_wo_perf,0,0,0,34,8,2
2512,param_20_low,"[0.75, 0.25]",[100 140],"[-1, 0]",pomdp,0,0,0,27,6,1
2513,param_20_low,"[0.75, 0.25]",[100 140],"[-1, 0]",myopic,1,1,0,27,10,2
2514,param_20_low,"[0.75, 0.25]",[100 140],"[-1, 0]",egoistical,1,1,0,27,0,0
2515,param_20_low,"[0.75, 0.25]",[100 140],"[-1, 0]",pomdp_wo_perf,0,0,0,35,24,5
2516,param_21_low,"[0.75, 0.25]",[120 140],"[-1, 0]",pomdp,0,0,0,34,4,1
2517,param_21_low,"[0.75, 0.25]",[120 140],"[-1, 0]",myopic,1,1,0,27,10,2
2518,param_21_low,"[0.75, 0.25]",[120 140],"[-1, 0]",egoistical,1,1,0,27,0,0
2519,param_21_low,"[0.75, 0.25]",[120 140],"[-1, 0]",pomdp_wo_perf,0,0,0,33,14,4
2520,param_1_low,"[0.75, 0.25]",[20 40],"[0, -1]",pomdp,0,0,0,31,4,1
2521,param_1_low,"[0.75, 0.25]",[20 40],"[0, -1]",myopic,0,0,0,31,10,2
2522,param_1_low,"[0.75, 0.25]",[20 40],"[0, -1]",egoistical,1,1,0,23,0,0
2523,param_1_low,"[0.75, 0.25]",[20 40],"[0, -1]",pomdp_wo_perf,0,0,0,31,5,1
2524,param_2_low,"[0.75, 0.25]",[20 60],"[0, -1]",pomdp,0,0,0,33,6,1
2525,param_2_low,"[0.75, 0.25]",[20 60],"[0, -1]",myopic,1,1,0,32,10,2
2526,param_2_low,"[0.75, 0.25]",[20 60],"[0, -1]",egoistical,1,1,0,23,0,0
2527,param_2_low,"[0.75, 0.25]",[20 60],"[0, -1]",pomdp_wo_perf,0,0,0,33,5,1
2528,param_3_low,"[0.75, 0.25]",[20 80],"[0, -1]",pomdp,0,0,0,36,6,1
2529,param_3_low,"[0.75, 0.25]",[20 80],"[0, -1]",myopic,1,1,0,32,10,2
2530,param_3_low,"[0.75, 0.25]",[20 80],"[0, -1]",egoistical,1,1,0,23,0,0
2531,param_3_low,"[0.75, 0.25]",[20 80],"[0, -1]",pomdp_wo_perf,0,0,0,36,5,1
2532,param_4_low,"[0.75, 0.25]",[ 20 100],"[0, -1]",pomdp,0,0,0,34,6,1
2533,param_4_low,"[0.75, 0.25]",[ 20 100],"[0, -1]",myopic,1,1,0,32,10,2
2534,param_4_low,"[0.75, 0.25]",[ 20 100],"[0, -1]",egoistical,1,1,0,23,0,0
2535,param_4_low,"[0.75, 0.25]",[ 20 100],"[0, -1]",pomdp_wo_perf,0,0,0,34,10,2
2536,param_5_low,"[0.75, 0.25]",[ 20 120],"[0, -1]",pomdp,0,0,0,35,6,1
2537,param_5_low,"[0.75, 0.25]",[ 20 120],"[0, -1]",myopic,1,1,0,32,10,2
2538,param_5_low,"[0.75, 0.25]",[ 20 120],"[0, -1]",egoistical,1,1,0,23,0,0
2539,param_5_low,"[0.75, 0.25]",[ 20 120],"[0, -1]",pomdp_wo_perf,0,0,0,35,10,2
2540,param_6_low,"[0.75, 0.25]",[40 60],"[0, -1]",pomdp,0,0,0,34,4,1
2541,param_6_low,"[0.75, 0.25]",[40 60],"[0, -1]",myopic,0,0,0,31,10,2
2542,param_6_low,"[0.75, 0.25]",[40 60],"[0, -1]",egoistical,1,1,0,26,0,0
2543,param_6_low,"[0.75, 0.25]",[40 60],"[0, -1]",pomdp_wo_perf,0,0,0,34,5,1
2544,param_7_low,"[0.75, 0.25]",[40 80],"[0, -1]",pomdp,0,0,0,36,6,1
2545,param_7_low,"[0.75, 0.25]",[40 80],"[0, -1]",myopic,1,1,0,31,10,2
2546,param_7_low,"[0.75, 0.25]",[40 80],"[0, -1]",egoistical,1,1,0,26,0,0
2547,param_7_low,"[0.75, 0.25]",[40 80],"[0, -1]",pomdp_wo_perf,0,0,0,36,5,1
2548,param_8_low,"[0.75, 0.25]",[ 40 100],"[0, -1]",pomdp,0,0,0,39,6,1
2549,param_8_low,"[0.75, 0.25]",[ 40 100],"[0, -1]",myopic,1,1,0,33,10,2
2550,param_8_low,"[0.75, 0.25]",[ 40 100],"[0, -1]",egoistical,1,1,0,26,0,0
2551,param_8_low,"[0.75, 0.25]",[ 40 100],"[0, -1]",pomdp_wo_perf,0,0,0,39,5,1
2552,param_9_low,"[0.75, 0.25]",[ 40 120],"[0, -1]",pomdp,0,0,0,37,6,1
2553,param_9_low,"[0.75, 0.25]",[ 40 120],"[0, -1]",myopic,1,1,0,31,10,2
2554,param_9_low,"[0.75, 0.25]",[ 40 120],"[0, -1]",egoistical,1,1,0,26,0,0
2555,param_9_low,"[0.75, 0.25]",[ 40 120],"[0, -1]",pomdp_wo_perf,0,0,0,37,10,2
2556,param_10_low,"[0.75, 0.25]",[ 40 140],"[0, -1]",pomdp,0,0,0,37,6,1
2557,param_10_low,"[0.75, 0.25]",[ 40 140],"[0, -1]",myopic,1,1,0,30,10,2
2558,param_10_low,"[0.75, 0.25]",[ 40 140],"[0, -1]",egoistical,1,1,0,26,0,0
2559,param_10_low,"[0.75, 0.25]",[ 40 140],"[0, -1]",pomdp_wo_perf,0,0,0,37,10,2
2560,param_11_low,"[0.75, 0.25]",[60 80],"[0, -1]",pomdp,0,0,0,35,4,1
2561,param_11_low,"[0.75, 0.25]",[60 80],"[0, -1]",myopic,0,0,0,30,10,2
2562,param_11_low,"[0.75, 0.25]",[60 80],"[0, -1]",egoistical,1,1,0,27,0,0
2563,param_11_low,"[0.75, 0.25]",[60 80],"[0, -1]",pomdp_wo_perf,0,0,0,35,5,1
2564,param_12_low,"[0.75, 0.25]",[ 60 100],"[0, -1]",pomdp,0,0,0,37,6,1
2565,param_12_low,"[0.75, 0.25]",[ 60 100],"[0, -1]",myopic,1,1,0,29,10,2
2566,param_12_low,"[0.75, 0.25]",[ 60 100],"[0, -1]",egoistical,1,1,0,27,0,0
2567,param_12_low,"[0.75, 0.25]",[ 60 100],"[0, -1]",pomdp_wo_perf,0,0,0,37,5,1
