,param,initial_state,intervention,agent,cumlative_risk,travel_time,request_time
254,param_2_1,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",egostistical,0.5,15,0
255,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",pomdp,0.5,15,0
256,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",myopic,0.0,15,12
257,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",egostistical,0.5,15,0
258,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",pomdp,0.5,15,0
259,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",myopic,0.0,15,12
260,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",egostistical,0.5,15,0
261,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",pomdp,0.5,15,0
262,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",myopic,0.5,15,12
263,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",egostistical,0.5,15,0
264,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",pomdp,0.5,15,0
265,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",myopic,0.0,18,12
266,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",egostistical,0.5,15,0
267,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",pomdp,0.5,15,0
268,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",myopic,0.0,22,12
269,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",egostistical,0.5,15,0
270,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",pomdp,0.5,15,0
271,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",myopic,0.0,22,12
272,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",egostistical,0.5,15,0
273,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",pomdp,0.5,15,0
274,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",myopic,0.0,15,11
275,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",egostistical,0.5,15,0
276,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",pomdp,0.5,15,0
277,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",myopic,0.0,15,12
278,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",egostistical,0.5,15,0
279,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",pomdp,0.5,15,0
280,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",myopic,0.0,15,12
281,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",egostistical,0.5,15,0
282,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",pomdp,0.5,15,0
283,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",myopic,0.5,15,12
284,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",egostistical,0.5,15,0
285,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",pomdp,0.5,15,0
286,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",myopic,0.0,15,12
287,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",egostistical,0.5,15,0
288,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",pomdp,0.5,15,0
289,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",myopic,0.5,15,12
290,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",egostistical,0.5,15,0
291,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",pomdp,0.5,15,0
292,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",myopic,0.5,15,12
293,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, -1]",egostistical,0.5,15,0
294,param_2_1,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",pomdp,0.5,15,0
295,param_2_1,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",myopic,0.0,15,12
296,param_2_1,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",egostistical,0.5,15,0
297,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",pomdp,0.5,15,0
298,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",myopic,0.0,15,12
299,param_2_2,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",egostistical,0.5,15,0
300,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",pomdp,0.5,15,0
301,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",myopic,0.0,15,12
302,param_2_3,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",egostistical,0.5,15,0
303,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",pomdp,0.5,15,0
304,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",myopic,0.5,15,12
305,param_2_4,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",egostistical,0.5,15,0
306,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",pomdp,0.5,15,0
307,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",myopic,0.0,15,12
308,param_2_6,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",egostistical,0.5,15,0
309,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",pomdp,0.5,15,0
310,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",myopic,0.0,15,12
311,param_2_7,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",egostistical,0.5,15,0
312,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",pomdp,0.5,15,0
313,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",myopic,0.0,15,12
314,param_2_8,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",egostistical,0.5,15,0
315,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",pomdp,0.5,15,0
316,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",myopic,0.0,15,11
317,param_2_9,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",egostistical,0.5,15,0
318,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",pomdp,0.5,15,0
319,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",myopic,0.0,15,12
320,param_2_10,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",egostistical,0.5,15,0
321,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",pomdp,0.5,15,0
322,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",myopic,0.0,15,12
323,param_2_11,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",egostistical,0.5,15,0
324,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",pomdp,0.5,15,0
325,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",myopic,0.5,15,12
326,param_2_12,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",egostistical,0.5,15,0
327,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",pomdp,0.5,15,0
328,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",myopic,0.0,15,12
329,param_2_13,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",egostistical,0.5,15,0
330,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",pomdp,0.5,15,0
331,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",myopic,0.5,15,12
332,param_2_14,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",egostistical,0.5,15,0
333,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",pomdp,0.5,15,0
334,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",myopic,0.5,15,12
335,param_2_15,"[0, 11.2, 0, -1, 0.25, 0.0]","[0, 0]",egostistical,0.5,15,0
336,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",pomdp,0.0,26,10
337,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",myopic,0.0,29,16
338,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",egostistical,0.0,26,0
339,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",pomdp,0.0,26,10
340,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",myopic,0.0,26,12
341,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",egostistical,0.0,26,0
342,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",pomdp,0.0,26,10
343,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",myopic,0.0,26,12
344,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",egostistical,0.0,26,0
345,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",pomdp,0.0,26,5
346,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",myopic,0.0,26,12
347,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",egostistical,0.0,26,0
348,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",pomdp,0.0,26,10
349,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",myopic,0.0,26,12
350,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",egostistical,0.0,26,0
351,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",pomdp,0.0,26,10
352,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",myopic,0.0,26,12
353,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",egostistical,0.0,26,0
354,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",pomdp,0.0,26,10
355,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",myopic,0.0,26,12
356,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",egostistical,0.0,26,0
357,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",pomdp,0.0,25,15
358,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",myopic,0.0,29,12
359,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",egostistical,0.0,25,0
360,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",pomdp,0.0,26,10
361,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",myopic,0.0,29,15
362,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",egostistical,0.0,26,0
363,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",pomdp,0.0,26,10
364,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",myopic,0.0,26,12
365,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",egostistical,0.0,26,0
366,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",pomdp,0.0,26,5
367,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",myopic,0.0,26,12
368,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",egostistical,0.0,26,0
369,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",pomdp,0.0,26,10
370,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",myopic,0.0,29,13
371,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",egostistical,0.0,26,0
372,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",pomdp,0.0,26,5
373,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",myopic,0.0,26,12
374,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",egostistical,0.0,26,0
375,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",pomdp,0.0,26,5
376,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",myopic,0.0,29,12
377,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, -1]",egostistical,0.0,26,0
378,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",pomdp,0.0,26,10
379,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",myopic,0.0,26,16
380,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",egostistical,0.0,26,0
381,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",pomdp,0.0,26,10
382,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",myopic,0.0,26,12
383,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",egostistical,0.0,26,0
384,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",pomdp,0.0,26,10
385,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",myopic,0.0,26,12
386,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",egostistical,0.0,26,0
387,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",pomdp,0.0,26,5
388,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",myopic,0.0,26,12
389,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",egostistical,0.0,26,0
390,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",pomdp,0.0,26,10
391,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",myopic,0.0,26,12
392,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",egostistical,0.0,26,0
393,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",pomdp,0.0,26,10
394,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",myopic,0.0,26,12
395,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",egostistical,0.0,26,0
396,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",pomdp,0.0,26,10
397,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",myopic,0.0,26,12
398,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",egostistical,0.0,26,0
399,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",pomdp,0.0,25,15
400,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",myopic,0.0,25,12
401,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",egostistical,0.0,25,0
402,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",pomdp,0.0,26,10
403,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",myopic,0.0,26,15
404,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",egostistical,0.0,26,0
405,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",pomdp,0.0,26,10
406,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",myopic,0.0,26,12
407,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",egostistical,0.0,26,0
408,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",pomdp,0.0,26,5
409,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",myopic,0.0,26,12
410,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",egostistical,0.0,26,0
411,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",pomdp,0.0,26,10
412,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",myopic,0.0,26,13
413,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",egostistical,0.0,26,0
414,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",pomdp,0.0,26,5
415,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",myopic,0.0,26,12
416,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",egostistical,0.0,26,0
417,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",pomdp,0.0,26,5
418,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",myopic,0.0,26,12
419,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.0]","[-1, 0]",egostistical,0.0,26,0
420,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",pomdp,0.0,15,5
421,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",myopic,0.0,16,12
422,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",egostistical,0.0,26,0
423,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",pomdp,0.0,16,5
424,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",myopic,0.0,17,12
425,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",egostistical,0.0,26,0
426,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",pomdp,0.0,17,5
427,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",myopic,0.0,19,12
428,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",egostistical,0.0,26,0
429,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",pomdp,0.0,20,5
430,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",myopic,0.0,23,12
431,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",egostistical,0.0,26,0
432,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",pomdp,0.0,15,5
433,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",myopic,0.0,16,12
434,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",egostistical,0.0,26,0
435,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",pomdp,0.0,16,5
436,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",myopic,0.0,22,12
437,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",egostistical,0.0,26,0
438,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",pomdp,0.0,17,5
439,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",myopic,0.0,24,12
440,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",egostistical,0.0,26,0
441,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",pomdp,0.0,15,5
442,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",myopic,0.0,16,12
443,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",egostistical,0.0,25,0
444,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",pomdp,0.0,16,5
445,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",myopic,0.0,17,12
446,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",egostistical,0.0,26,0
447,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",pomdp,0.0,17,5
448,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",myopic,0.0,19,12
449,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",egostistical,0.0,26,0
450,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",pomdp,0.0,20,5
451,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",myopic,0.0,21,12
452,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",egostistical,0.0,26,0
453,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",pomdp,0.0,17,5
454,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",myopic,0.0,19,12
455,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",egostistical,0.0,26,0
456,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",pomdp,0.0,20,5
457,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",myopic,0.0,21,12
458,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",egostistical,0.0,26,0
459,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",pomdp,0.0,20,5
460,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",myopic,0.0,21,12
461,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, -1]",egostistical,0.0,26,0
462,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",pomdp,0.0,15,5
463,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",myopic,0.0,16,12
464,param_2_1,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",egostistical,0.0,26,0
465,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",pomdp,0.0,16,5
466,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",myopic,0.0,17,12
467,param_2_2,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",egostistical,0.0,26,0
468,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",pomdp,0.0,17,5
469,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",myopic,0.0,19,12
470,param_2_3,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",egostistical,0.0,26,0
471,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",pomdp,0.0,20,5
472,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",myopic,0.0,21,12
473,param_2_4,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",egostistical,0.0,26,0
474,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",pomdp,0.0,15,5
475,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",myopic,0.0,16,12
476,param_2_6,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",egostistical,0.0,26,0
477,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",pomdp,0.0,16,5
478,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",myopic,0.0,17,12
479,param_2_7,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",egostistical,0.0,26,0
480,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",pomdp,0.0,17,5
481,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",myopic,0.0,19,12
482,param_2_8,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",egostistical,0.0,26,0
483,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",pomdp,0.0,15,5
484,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",myopic,0.0,16,12
485,param_2_9,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",egostistical,0.0,25,0
486,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",pomdp,0.0,16,5
487,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",myopic,0.0,17,12
488,param_2_10,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",egostistical,0.0,26,0
489,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",pomdp,0.0,17,5
490,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",myopic,0.0,19,12
491,param_2_11,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",egostistical,0.0,26,0
492,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",pomdp,0.0,20,5
493,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",myopic,0.0,21,12
494,param_2_12,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",egostistical,0.0,26,0
495,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",pomdp,0.0,17,5
496,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",myopic,0.0,19,12
497,param_2_13,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",egostistical,0.0,26,0
498,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",pomdp,0.0,20,5
499,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",myopic,0.0,21,12
500,param_2_14,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",egostistical,0.0,26,0
501,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",pomdp,0.0,20,5
502,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",myopic,0.0,21,12
503,param_2_15,"[0, 11.2, 0, -1, 0.5, 0.0]","[0, 0]",egostistical,0.0,26,0
504,param_2_1,"[0, 11.2, 0, -1, 0.75, 0.0]","[-1, -1]",pomdp,0.0,26,10
505,param_2_1,"[0, 11.2, 0, -1, 0.75, 0.0]","[-1, -1]",myopic,0.0,29,16
506,param_2_1,"[0, 11.2, 0, -1, 0.75, 0.0]","[-1, -1]",egostistical,0.0,26,0
507,param_2_2,"[0, 11.2, 0, -1, 0.75, 0.0]","[-1, -1]",pomdp,0.0,26,10
508,param_2_2,"[0, 11.2, 0, -1, 0.75, 0.0]","[-1, -1]",myopic,0.0,26,12
509,param_2_2,"[0, 11.2, 0, -1, 0.75, 0.0]","[-1, -1]",egostistical,0.0,26,0
510,param_2_3,"[0, 11.2, 0, -1, 0.75, 0.0]","[-1, -1]",pomdp,0.0,26,10
511,param_2_3,"[0, 11.2, 0, -1, 0.75, 0.0]","[-1, -1]",myopic,0.0,26,12
