,param,risk,intervention,agent,cumlative_risk,travel_time,request_time
358,param_13_15,"[0.25, 0.0]","[0, 0]",myopic,0.5,15,12
359,param_13_15,"[0.25, 0.0]","[0, 0]",egostistical,0.5,15,0
360,param_13_1,"[0.5, 0.0]","[-1, -1]",pomdp,0,26,12
361,param_13_1,"[0.5, 0.0]","[-1, -1]",myopic,0,34,12
362,param_13_1,"[0.5, 0.0]","[-1, -1]",egostistical,0,26,0
363,param_13_2,"[0.5, 0.0]","[-1, -1]",pomdp,0,26,12
364,param_13_2,"[0.5, 0.0]","[-1, -1]",myopic,0,26,12
365,param_13_2,"[0.5, 0.0]","[-1, -1]",egostistical,0,26,0
366,param_13_3,"[0.5, 0.0]","[-1, -1]",pomdp,0,26,5
367,param_13_3,"[0.5, 0.0]","[-1, -1]",myopic,0,26,12
368,param_13_3,"[0.5, 0.0]","[-1, -1]",egostistical,0,26,0
369,param_13_4,"[0.5, 0.0]","[-1, -1]",pomdp,0,26,6
370,param_13_4,"[0.5, 0.0]","[-1, -1]",myopic,0,26,12
371,param_13_4,"[0.5, 0.0]","[-1, -1]",egostistical,0,26,0
372,param_13_5,"[0.5, 0.0]","[-1, -1]",pomdp,0,26,12
373,param_13_5,"[0.5, 0.0]","[-1, -1]",myopic,0,33,12
374,param_13_5,"[0.5, 0.0]","[-1, -1]",egostistical,0,26,0
375,param_13_6,"[0.5, 0.0]","[-1, -1]",pomdp,0,26,12
376,param_13_6,"[0.5, 0.0]","[-1, -1]",myopic,0,33,12
377,param_13_6,"[0.5, 0.0]","[-1, -1]",egostistical,0,26,0
378,param_13_7,"[0.5, 0.0]","[-1, -1]",pomdp,0,26,12
379,param_13_7,"[0.5, 0.0]","[-1, -1]",myopic,0,26,12
380,param_13_7,"[0.5, 0.0]","[-1, -1]",egostistical,0,26,0
381,param_13_8,"[0.5, 0.0]","[-1, -1]",pomdp,0,26,5
382,param_13_8,"[0.5, 0.0]","[-1, -1]",myopic,0,26,12
383,param_13_8,"[0.5, 0.0]","[-1, -1]",egostistical,0,26,0
384,param_13_9,"[0.5, 0.0]","[-1, -1]",pomdp,0,25,11
385,param_13_9,"[0.5, 0.0]","[-1, -1]",myopic,0,29,12
386,param_13_9,"[0.5, 0.0]","[-1, -1]",egostistical,0,25,0
387,param_13_10,"[0.5, 0.0]","[-1, -1]",pomdp,0,26,12
388,param_13_10,"[0.5, 0.0]","[-1, -1]",myopic,0,34,12
389,param_13_10,"[0.5, 0.0]","[-1, -1]",egostistical,0,26,0
390,param_13_11,"[0.5, 0.0]","[-1, -1]",pomdp,0,26,5
391,param_13_11,"[0.5, 0.0]","[-1, -1]",myopic,0,26,12
392,param_13_11,"[0.5, 0.0]","[-1, -1]",egostistical,0,26,0
393,param_13_12,"[0.5, 0.0]","[-1, -1]",pomdp,0,26,6
394,param_13_12,"[0.5, 0.0]","[-1, -1]",myopic,0,26,12
395,param_13_12,"[0.5, 0.0]","[-1, -1]",egostistical,0,26,0
396,param_13_13,"[0.5, 0.0]","[-1, -1]",pomdp,0,26,5
397,param_13_13,"[0.5, 0.0]","[-1, -1]",myopic,0,34,12
398,param_13_13,"[0.5, 0.0]","[-1, -1]",egostistical,0,26,0
399,param_13_14,"[0.5, 0.0]","[-1, -1]",pomdp,0,26,6
400,param_13_14,"[0.5, 0.0]","[-1, -1]",myopic,0,26,12
401,param_13_14,"[0.5, 0.0]","[-1, -1]",egostistical,0,26,0
402,param_13_15,"[0.5, 0.0]","[-1, -1]",pomdp,0,26,6
403,param_13_15,"[0.5, 0.0]","[-1, -1]",myopic,0,34,12
404,param_13_15,"[0.5, 0.0]","[-1, -1]",egostistical,0,26,0
405,param_13_1,"[0.5, 0.0]","[-1, 0]",pomdp,0,26,12
406,param_13_1,"[0.5, 0.0]","[-1, 0]",myopic,0,26,12
407,param_13_1,"[0.5, 0.0]","[-1, 0]",egostistical,0,26,0
408,param_13_2,"[0.5, 0.0]","[-1, 0]",pomdp,0,26,12
409,param_13_2,"[0.5, 0.0]","[-1, 0]",myopic,0,26,12
410,param_13_2,"[0.5, 0.0]","[-1, 0]",egostistical,0,26,0
411,param_13_3,"[0.5, 0.0]","[-1, 0]",pomdp,0,26,5
412,param_13_3,"[0.5, 0.0]","[-1, 0]",myopic,0,26,12
413,param_13_3,"[0.5, 0.0]","[-1, 0]",egostistical,0,26,0
414,param_13_4,"[0.5, 0.0]","[-1, 0]",pomdp,0,26,6
415,param_13_4,"[0.5, 0.0]","[-1, 0]",myopic,0,26,12
416,param_13_4,"[0.5, 0.0]","[-1, 0]",egostistical,0,26,0
417,param_13_5,"[0.5, 0.0]","[-1, 0]",pomdp,0,26,12
418,param_13_5,"[0.5, 0.0]","[-1, 0]",myopic,0,26,12
419,param_13_5,"[0.5, 0.0]","[-1, 0]",egostistical,0,26,0
420,param_13_6,"[0.5, 0.0]","[-1, 0]",pomdp,0,26,12
421,param_13_6,"[0.5, 0.0]","[-1, 0]",myopic,0,26,12
422,param_13_6,"[0.5, 0.0]","[-1, 0]",egostistical,0,26,0
423,param_13_7,"[0.5, 0.0]","[-1, 0]",pomdp,0,26,12
424,param_13_7,"[0.5, 0.0]","[-1, 0]",myopic,0,26,12
425,param_13_7,"[0.5, 0.0]","[-1, 0]",egostistical,0,26,0
426,param_13_8,"[0.5, 0.0]","[-1, 0]",pomdp,0,26,5
427,param_13_8,"[0.5, 0.0]","[-1, 0]",myopic,0,26,12
428,param_13_8,"[0.5, 0.0]","[-1, 0]",egostistical,0,26,0
429,param_13_9,"[0.5, 0.0]","[-1, 0]",pomdp,0,25,11
430,param_13_9,"[0.5, 0.0]","[-1, 0]",myopic,0,25,12
431,param_13_9,"[0.5, 0.0]","[-1, 0]",egostistical,0,25,0
432,param_13_10,"[0.5, 0.0]","[-1, 0]",pomdp,0,26,12
433,param_13_10,"[0.5, 0.0]","[-1, 0]",myopic,0,26,12
434,param_13_10,"[0.5, 0.0]","[-1, 0]",egostistical,0,26,0
435,param_13_11,"[0.5, 0.0]","[-1, 0]",pomdp,0,26,5
436,param_13_11,"[0.5, 0.0]","[-1, 0]",myopic,0,26,12
437,param_13_11,"[0.5, 0.0]","[-1, 0]",egostistical,0,26,0
438,param_13_12,"[0.5, 0.0]","[-1, 0]",pomdp,0,26,6
439,param_13_12,"[0.5, 0.0]","[-1, 0]",myopic,0,26,12
440,param_13_12,"[0.5, 0.0]","[-1, 0]",egostistical,0,26,0
441,param_13_13,"[0.5, 0.0]","[-1, 0]",pomdp,0,26,5
442,param_13_13,"[0.5, 0.0]","[-1, 0]",myopic,0,26,12
443,param_13_13,"[0.5, 0.0]","[-1, 0]",egostistical,0,26,0
444,param_13_14,"[0.5, 0.0]","[-1, 0]",pomdp,0,26,6
445,param_13_14,"[0.5, 0.0]","[-1, 0]",myopic,0,26,12
446,param_13_14,"[0.5, 0.0]","[-1, 0]",egostistical,0,26,0
447,param_13_15,"[0.5, 0.0]","[-1, 0]",pomdp,0,26,6
448,param_13_15,"[0.5, 0.0]","[-1, 0]",myopic,0,26,12
449,param_13_15,"[0.5, 0.0]","[-1, 0]",egostistical,0,26,0
450,param_13_1,"[0.5, 0.0]","[0, -1]",pomdp,0,15,6
451,param_13_1,"[0.5, 0.0]","[0, -1]",myopic,0,15,12
452,param_13_1,"[0.5, 0.0]","[0, -1]",egostistical,0,26,0
453,param_13_2,"[0.5, 0.0]","[0, -1]",pomdp,0,17,6
454,param_13_2,"[0.5, 0.0]","[0, -1]",myopic,0,17,12
455,param_13_2,"[0.5, 0.0]","[0, -1]",egostistical,0,26,0
456,param_13_3,"[0.5, 0.0]","[0, -1]",pomdp,0,17,5
457,param_13_3,"[0.5, 0.0]","[0, -1]",myopic,0,19,12
458,param_13_3,"[0.5, 0.0]","[0, -1]",egostistical,0,26,0
459,param_13_4,"[0.5, 0.0]","[0, -1]",pomdp,0,21,6
460,param_13_4,"[0.5, 0.0]","[0, -1]",myopic,0,27,12
461,param_13_4,"[0.5, 0.0]","[0, -1]",egostistical,0,26,0
462,param_13_5,"[0.5, 0.0]","[0, -1]",pomdp,0,15,6
463,param_13_5,"[0.5, 0.0]","[0, -1]",myopic,0,15,12
464,param_13_5,"[0.5, 0.0]","[0, -1]",egostistical,0,26,0
465,param_13_6,"[0.5, 0.0]","[0, -1]",pomdp,0,15,6
466,param_13_6,"[0.5, 0.0]","[0, -1]",myopic,0,22,12
467,param_13_6,"[0.5, 0.0]","[0, -1]",egostistical,0,26,0
468,param_13_7,"[0.5, 0.0]","[0, -1]",pomdp,0,17,6
469,param_13_7,"[0.5, 0.0]","[0, -1]",myopic,0,22,12
470,param_13_7,"[0.5, 0.0]","[0, -1]",egostistical,0,26,0
471,param_13_8,"[0.5, 0.0]","[0, -1]",pomdp,0,17,5
472,param_13_8,"[0.5, 0.0]","[0, -1]",myopic,0,24,12
473,param_13_8,"[0.5, 0.0]","[0, -1]",egostistical,0,26,0
474,param_13_9,"[0.5, 0.0]","[0, -1]",pomdp,0,15,6
475,param_13_9,"[0.5, 0.0]","[0, -1]",myopic,0,15,12
476,param_13_9,"[0.5, 0.0]","[0, -1]",egostistical,0,25,0
477,param_13_10,"[0.5, 0.0]","[0, -1]",pomdp,0,17,6
478,param_13_10,"[0.5, 0.0]","[0, -1]",myopic,0,17,12
479,param_13_10,"[0.5, 0.0]","[0, -1]",egostistical,0,26,0
480,param_13_11,"[0.5, 0.0]","[0, -1]",pomdp,0,17,5
481,param_13_11,"[0.5, 0.0]","[0, -1]",myopic,0,19,12
482,param_13_11,"[0.5, 0.0]","[0, -1]",egostistical,0,26,0
483,param_13_12,"[0.5, 0.0]","[0, -1]",pomdp,0,21,6
484,param_13_12,"[0.5, 0.0]","[0, -1]",myopic,0,24,12
485,param_13_12,"[0.5, 0.0]","[0, -1]",egostistical,0,26,0
486,param_13_13,"[0.5, 0.0]","[0, -1]",pomdp,0,17,5
487,param_13_13,"[0.5, 0.0]","[0, -1]",myopic,0,19,12
488,param_13_13,"[0.5, 0.0]","[0, -1]",egostistical,0,26,0
489,param_13_14,"[0.5, 0.0]","[0, -1]",pomdp,0,21,6
490,param_13_14,"[0.5, 0.0]","[0, -1]",myopic,0,21,12
491,param_13_14,"[0.5, 0.0]","[0, -1]",egostistical,0,26,0
492,param_13_15,"[0.5, 0.0]","[0, -1]",pomdp,0,21,6
493,param_13_15,"[0.5, 0.0]","[0, -1]",myopic,0,21,12
494,param_13_15,"[0.5, 0.0]","[0, -1]",egostistical,0,26,0
495,param_13_1,"[0.5, 0.0]","[0, 0]",pomdp,0,15,6
496,param_13_1,"[0.5, 0.0]","[0, 0]",myopic,0,15,12
497,param_13_1,"[0.5, 0.0]","[0, 0]",egostistical,0,26,0
498,param_13_2,"[0.5, 0.0]","[0, 0]",pomdp,0,17,6
499,param_13_2,"[0.5, 0.0]","[0, 0]",myopic,0,17,12
500,param_13_2,"[0.5, 0.0]","[0, 0]",egostistical,0,26,0
501,param_13_3,"[0.5, 0.0]","[0, 0]",pomdp,0,17,5
502,param_13_3,"[0.5, 0.0]","[0, 0]",myopic,0,19,12
503,param_13_3,"[0.5, 0.0]","[0, 0]",egostistical,0,26,0
504,param_13_4,"[0.5, 0.0]","[0, 0]",pomdp,0,21,6
505,param_13_4,"[0.5, 0.0]","[0, 0]",myopic,0,21,12
506,param_13_4,"[0.5, 0.0]","[0, 0]",egostistical,0,26,0
507,param_13_5,"[0.5, 0.0]","[0, 0]",pomdp,0,15,6
508,param_13_5,"[0.5, 0.0]","[0, 0]",myopic,0,15,12
509,param_13_5,"[0.5, 0.0]","[0, 0]",egostistical,0,26,0
510,param_13_6,"[0.5, 0.0]","[0, 0]",pomdp,0,15,6
511,param_13_6,"[0.5, 0.0]","[0, 0]",myopic,0,15,12
512,param_13_6,"[0.5, 0.0]","[0, 0]",egostistical,0,26,0
513,param_13_7,"[0.5, 0.0]","[0, 0]",pomdp,0,17,6
514,param_13_7,"[0.5, 0.0]","[0, 0]",myopic,0,17,12
515,param_13_7,"[0.5, 0.0]","[0, 0]",egostistical,0,26,0
516,param_13_8,"[0.5, 0.0]","[0, 0]",pomdp,0,17,5
517,param_13_8,"[0.5, 0.0]","[0, 0]",myopic,0,19,12
518,param_13_8,"[0.5, 0.0]","[0, 0]",egostistical,0,26,0
519,param_13_9,"[0.5, 0.0]","[0, 0]",pomdp,0,15,6
520,param_13_9,"[0.5, 0.0]","[0, 0]",myopic,0,15,12
521,param_13_9,"[0.5, 0.0]","[0, 0]",egostistical,0,25,0
522,param_13_10,"[0.5, 0.0]","[0, 0]",pomdp,0,17,6
523,param_13_10,"[0.5, 0.0]","[0, 0]",myopic,0,17,12
524,param_13_10,"[0.5, 0.0]","[0, 0]",egostistical,0,26,0
525,param_13_11,"[0.5, 0.0]","[0, 0]",pomdp,0,17,5
526,param_13_11,"[0.5, 0.0]","[0, 0]",myopic,0,19,12
527,param_13_11,"[0.5, 0.0]","[0, 0]",egostistical,0,26,0
528,param_13_12,"[0.5, 0.0]","[0, 0]",pomdp,0,21,6
529,param_13_12,"[0.5, 0.0]","[0, 0]",myopic,0,21,12
530,param_13_12,"[0.5, 0.0]","[0, 0]",egostistical,0,26,0
531,param_13_13,"[0.5, 0.0]","[0, 0]",pomdp,0,17,5
532,param_13_13,"[0.5, 0.0]","[0, 0]",myopic,0,19,12
533,param_13_13,"[0.5, 0.0]","[0, 0]",egostistical,0,26,0
534,param_13_14,"[0.5, 0.0]","[0, 0]",pomdp,0,21,6
535,param_13_14,"[0.5, 0.0]","[0, 0]",myopic,0,21,12
536,param_13_14,"[0.5, 0.0]","[0, 0]",egostistical,0,26,0
537,param_13_15,"[0.5, 0.0]","[0, 0]",pomdp,0,21,6
538,param_13_15,"[0.5, 0.0]","[0, 0]",myopic,0,21,12
539,param_13_15,"[0.5, 0.0]","[0, 0]",egostistical,0,26,0
540,param_13_1,"[0.75, 0.0]","[-1, -1]",pomdp,0,26,12
541,param_13_1,"[0.75, 0.0]","[-1, -1]",myopic,0,34,12
542,param_13_1,"[0.75, 0.0]","[-1, -1]",egostistical,0,26,0
543,param_13_2,"[0.75, 0.0]","[-1, -1]",pomdp,0,26,12
544,param_13_2,"[0.75, 0.0]","[-1, -1]",myopic,0,26,12
545,param_13_2,"[0.75, 0.0]","[-1, -1]",egostistical,0,26,0
546,param_13_3,"[0.75, 0.0]","[-1, -1]",pomdp,0,26,5
547,param_13_3,"[0.75, 0.0]","[-1, -1]",myopic,0,26,12
548,param_13_3,"[0.75, 0.0]","[-1, -1]",egostistical,0,26,0
549,param_13_4,"[0.75, 0.0]","[-1, -1]",pomdp,0,26,6
550,param_13_4,"[0.75, 0.0]","[-1, -1]",myopic,0,26,12
551,param_13_4,"[0.75, 0.0]","[-1, -1]",egostistical,0,26,0
552,param_13_5,"[0.75, 0.0]","[-1, -1]",pomdp,0,26,12
553,param_13_5,"[0.75, 0.0]","[-1, -1]",myopic,0,33,12
554,param_13_5,"[0.75, 0.0]","[-1, -1]",egostistical,0,26,0
555,param_13_6,"[0.75, 0.0]","[-1, -1]",pomdp,0,26,12
556,param_13_6,"[0.75, 0.0]","[-1, -1]",myopic,0,33,12
557,param_13_6,"[0.75, 0.0]","[-1, -1]",egostistical,0,26,0
558,param_13_7,"[0.75, 0.0]","[-1, -1]",pomdp,0,26,12
559,param_13_7,"[0.75, 0.0]","[-1, -1]",myopic,0,26,12
560,param_13_7,"[0.75, 0.0]","[-1, -1]",egostistical,0,26,0
561,param_13_8,"[0.75, 0.0]","[-1, -1]",pomdp,0,26,5
562,param_13_8,"[0.75, 0.0]","[-1, -1]",myopic,0,26,12
563,param_13_8,"[0.75, 0.0]","[-1, -1]",egostistical,0,26,0
564,param_13_9,"[0.75, 0.0]","[-1, -1]",pomdp,0,25,11
565,param_13_9,"[0.75, 0.0]","[-1, -1]",myopic,0,29,12
566,param_13_9,"[0.75, 0.0]","[-1, -1]",egostistical,0,25,0
567,param_13_10,"[0.75, 0.0]","[-1, -1]",pomdp,0,26,12
568,param_13_10,"[0.75, 0.0]","[-1, -1]",myopic,0,34,12
569,param_13_10,"[0.75, 0.0]","[-1, -1]",egostistical,0,26,0
570,param_13_11,"[0.75, 0.0]","[-1, -1]",pomdp,0,26,5
571,param_13_11,"[0.75, 0.0]","[-1, -1]",myopic,0,26,12
572,param_13_11,"[0.75, 0.0]","[-1, -1]",egostistical,0,26,0
573,param_13_12,"[0.75, 0.0]","[-1, -1]",pomdp,0,26,6
574,param_13_12,"[0.75, 0.0]","[-1, -1]",myopic,0,26,12
575,param_13_12,"[0.75, 0.0]","[-1, -1]",egostistical,0,26,0
576,param_13_13,"[0.75, 0.0]","[-1, -1]",pomdp,0,26,5
577,param_13_13,"[0.75, 0.0]","[-1, -1]",myopic,0,34,12
578,param_13_13,"[0.75, 0.0]","[-1, -1]",egostistical,0,26,0
579,param_13_14,"[0.75, 0.0]","[-1, -1]",pomdp,0,26,6
580,param_13_14,"[0.75, 0.0]","[-1, -1]",myopic,0,26,12
581,param_13_14,"[0.75, 0.0]","[-1, -1]",egostistical,0,26,0
582,param_13_15,"[0.75, 0.0]","[-1, -1]",pomdp,0,26,6
583,param_13_15,"[0.75, 0.0]","[-1, -1]",myopic,0,34,12
584,param_13_15,"[0.75, 0.0]","[-1, -1]",egostistical,0,26,0
585,param_13_1,"[0.75, 0.0]","[-1, 0]",pomdp,0,26,12
586,param_13_1,"[0.75, 0.0]","[-1, 0]",myopic,0,26,12
587,param_13_1,"[0.75, 0.0]","[-1, 0]",egostistical,0,26,0
588,param_13_2,"[0.75, 0.0]","[-1, 0]",pomdp,0,26,12
589,param_13_2,"[0.75, 0.0]","[-1, 0]",myopic,0,26,12
590,param_13_2,"[0.75, 0.0]","[-1, 0]",egostistical,0,26,0
591,param_13_3,"[0.75, 0.0]","[-1, 0]",pomdp,0,26,5
592,param_13_3,"[0.75, 0.0]","[-1, 0]",myopic,0,26,12
593,param_13_3,"[0.75, 0.0]","[-1, 0]",egostistical,0,26,0
594,param_13_4,"[0.75, 0.0]","[-1, 0]",pomdp,0,26,6
595,param_13_4,"[0.75, 0.0]","[-1, 0]",myopic,0,26,12
596,param_13_4,"[0.75, 0.0]","[-1, 0]",egostistical,0,26,0
597,param_13_5,"[0.75, 0.0]","[-1, 0]",pomdp,0,26,12
598,param_13_5,"[0.75, 0.0]","[-1, 0]",myopic,0,26,12
599,param_13_5,"[0.75, 0.0]","[-1, 0]",egostistical,0,26,0
600,param_13_6,"[0.75, 0.0]","[-1, 0]",pomdp,0,26,12
601,param_13_6,"[0.75, 0.0]","[-1, 0]",myopic,0,26,12
602,param_13_6,"[0.75, 0.0]","[-1, 0]",egostistical,0,26,0
603,param_13_7,"[0.75, 0.0]","[-1, 0]",pomdp,0,26,12
604,param_13_7,"[0.75, 0.0]","[-1, 0]",myopic,0,26,12
605,param_13_7,"[0.75, 0.0]","[-1, 0]",egostistical,0,26,0
606,param_13_8,"[0.75, 0.0]","[-1, 0]",pomdp,0,26,5
607,param_13_8,"[0.75, 0.0]","[-1, 0]",myopic,0,26,12
608,param_13_8,"[0.75, 0.0]","[-1, 0]",egostistical,0,26,0
609,param_13_9,"[0.75, 0.0]","[-1, 0]",pomdp,0,25,11
610,param_13_9,"[0.75, 0.0]","[-1, 0]",myopic,0,25,12
611,param_13_9,"[0.75, 0.0]","[-1, 0]",egostistical,0,25,0
612,param_13_10,"[0.75, 0.0]","[-1, 0]",pomdp,0,26,12
613,param_13_10,"[0.75, 0.0]","[-1, 0]",myopic,0,26,12
614,param_13_10,"[0.75, 0.0]","[-1, 0]",egostistical,0,26,0
615,param_13_11,"[0.75, 0.0]","[-1, 0]",pomdp,0,26,5
616,param_13_11,"[0.75, 0.0]","[-1, 0]",myopic,0,26,12
617,param_13_11,"[0.75, 0.0]","[-1, 0]",egostistical,0,26,0
618,param_13_12,"[0.75, 0.0]","[-1, 0]",pomdp,0,26,6
619,param_13_12,"[0.75, 0.0]","[-1, 0]",myopic,0,26,12
620,param_13_12,"[0.75, 0.0]","[-1, 0]",egostistical,0,26,0
621,param_13_13,"[0.75, 0.0]","[-1, 0]",pomdp,0,26,5
622,param_13_13,"[0.75, 0.0]","[-1, 0]",myopic,0,26,12
623,param_13_13,"[0.75, 0.0]","[-1, 0]",egostistical,0,26,0
624,param_13_14,"[0.75, 0.0]","[-1, 0]",pomdp,0,26,6
625,param_13_14,"[0.75, 0.0]","[-1, 0]",myopic,0,26,12
626,param_13_14,"[0.75, 0.0]","[-1, 0]",egostistical,0,26,0
627,param_13_15,"[0.75, 0.0]","[-1, 0]",pomdp,0,26,6
628,param_13_15,"[0.75, 0.0]","[-1, 0]",myopic,0,26,12
629,param_13_15,"[0.75, 0.0]","[-1, 0]",egostistical,0,26,0
630,param_13_1,"[0.75, 0.0]","[0, -1]",pomdp,0,15,6
631,param_13_1,"[0.75, 0.0]","[0, -1]",myopic,0,15,12
632,param_13_1,"[0.75, 0.0]","[0, -1]",egostistical,0,26,0
633,param_13_2,"[0.75, 0.0]","[0, -1]",pomdp,0,17,6
634,param_13_2,"[0.75, 0.0]","[0, -1]",myopic,0,17,12
635,param_13_2,"[0.75, 0.0]","[0, -1]",egostistical,0,26,0
636,param_13_3,"[0.75, 0.0]","[0, -1]",pomdp,0,17,5
637,param_13_3,"[0.75, 0.0]","[0, -1]",myopic,0,19,12
638,param_13_3,"[0.75, 0.0]","[0, -1]",egostistical,0,26,0
639,param_13_4,"[0.75, 0.0]","[0, -1]",pomdp,0,21,6
640,param_13_4,"[0.75, 0.0]","[0, -1]",myopic,0,27,12
641,param_13_4,"[0.75, 0.0]","[0, -1]",egostistical,0,26,0
642,param_13_5,"[0.75, 0.0]","[0, -1]",pomdp,0,15,6
643,param_13_5,"[0.75, 0.0]","[0, -1]",myopic,0,15,12
644,param_13_5,"[0.75, 0.0]","[0, -1]",egostistical,0,26,0
645,param_13_6,"[0.75, 0.0]","[0, -1]",pomdp,0,15,6
646,param_13_6,"[0.75, 0.0]","[0, -1]",myopic,0,22,12
647,param_13_6,"[0.75, 0.0]","[0, -1]",egostistical,0,26,0
648,param_13_7,"[0.75, 0.0]","[0, -1]",pomdp,0,17,6
649,param_13_7,"[0.75, 0.0]","[0, -1]",myopic,0,22,12
650,param_13_7,"[0.75, 0.0]","[0, -1]",egostistical,0,26,0
651,param_13_8,"[0.75, 0.0]","[0, -1]",pomdp,0,17,5
652,param_13_8,"[0.75, 0.0]","[0, -1]",myopic,0,24,12
653,param_13_8,"[0.75, 0.0]","[0, -1]",egostistical,0,26,0
654,param_13_9,"[0.75, 0.0]","[0, -1]",pomdp,0,15,6
655,param_13_9,"[0.75, 0.0]","[0, -1]",myopic,0,15,12
656,param_13_9,"[0.75, 0.0]","[0, -1]",egostistical,0,25,0
657,param_13_10,"[0.75, 0.0]","[0, -1]",pomdp,0,17,6
658,param_13_10,"[0.75, 0.0]","[0, -1]",myopic,0,17,12
659,param_13_10,"[0.75, 0.0]","[0, -1]",egostistical,0,26,0
660,param_13_11,"[0.75, 0.0]","[0, -1]",pomdp,0,17,5
661,param_13_11,"[0.75, 0.0]","[0, -1]",myopic,0,19,12
662,param_13_11,"[0.75, 0.0]","[0, -1]",egostistical,0,26,0
663,param_13_12,"[0.75, 0.0]","[0, -1]",pomdp,0,21,6
664,param_13_12,"[0.75, 0.0]","[0, -1]",myopic,0,24,12
665,param_13_12,"[0.75, 0.0]","[0, -1]",egostistical,0,26,0
666,param_13_13,"[0.75, 0.0]","[0, -1]",pomdp,0,17,5
667,param_13_13,"[0.75, 0.0]","[0, -1]",myopic,0,19,12
668,param_13_13,"[0.75, 0.0]","[0, -1]",egostistical,0,26,0
669,param_13_14,"[0.75, 0.0]","[0, -1]",pomdp,0,21,6
670,param_13_14,"[0.75, 0.0]","[0, -1]",myopic,0,21,12
671,param_13_14,"[0.75, 0.0]","[0, -1]",egostistical,0,26,0
672,param_13_15,"[0.75, 0.0]","[0, -1]",pomdp,0,21,6
673,param_13_15,"[0.75, 0.0]","[0, -1]",myopic,0,21,12
674,param_13_15,"[0.75, 0.0]","[0, -1]",egostistical,0,26,0
675,param_13_1,"[0.75, 0.0]","[0, 0]",pomdp,0,15,6
676,param_13_1,"[0.75, 0.0]","[0, 0]",myopic,0,15,12
677,param_13_1,"[0.75, 0.0]","[0, 0]",egostistical,0,26,0
678,param_13_2,"[0.75, 0.0]","[0, 0]",pomdp,0,17,6
679,param_13_2,"[0.75, 0.0]","[0, 0]",myopic,0,17,12
680,param_13_2,"[0.75, 0.0]","[0, 0]",egostistical,0,26,0
681,param_13_3,"[0.75, 0.0]","[0, 0]",pomdp,0,17,5
682,param_13_3,"[0.75, 0.0]","[0, 0]",myopic,0,19,12
683,param_13_3,"[0.75, 0.0]","[0, 0]",egostistical,0,26,0
684,param_13_4,"[0.75, 0.0]","[0, 0]",pomdp,0,21,6
685,param_13_4,"[0.75, 0.0]","[0, 0]",myopic,0,21,12
686,param_13_4,"[0.75, 0.0]","[0, 0]",egostistical,0,26,0
687,param_13_5,"[0.75, 0.0]","[0, 0]",pomdp,0,15,6
688,param_13_5,"[0.75, 0.0]","[0, 0]",myopic,0,15,12
689,param_13_5,"[0.75, 0.0]","[0, 0]",egostistical,0,26,0
690,param_13_6,"[0.75, 0.0]","[0, 0]",pomdp,0,15,6
691,param_13_6,"[0.75, 0.0]","[0, 0]",myopic,0,15,12
692,param_13_6,"[0.75, 0.0]","[0, 0]",egostistical,0,26,0
693,param_13_7,"[0.75, 0.0]","[0, 0]",pomdp,0,17,6
694,param_13_7,"[0.75, 0.0]","[0, 0]",myopic,0,17,12
695,param_13_7,"[0.75, 0.0]","[0, 0]",egostistical,0,26,0
696,param_13_8,"[0.75, 0.0]","[0, 0]",pomdp,0,17,5
697,param_13_8,"[0.75, 0.0]","[0, 0]",myopic,0,19,12
698,param_13_8,"[0.75, 0.0]","[0, 0]",egostistical,0,26,0
699,param_13_9,"[0.75, 0.0]","[0, 0]",pomdp,0,15,6
700,param_13_9,"[0.75, 0.0]","[0, 0]",myopic,0,15,12
701,param_13_9,"[0.75, 0.0]","[0, 0]",egostistical,0,25,0
702,param_13_10,"[0.75, 0.0]","[0, 0]",pomdp,0,17,6
703,param_13_10,"[0.75, 0.0]","[0, 0]",myopic,0,17,12
704,param_13_10,"[0.75, 0.0]","[0, 0]",egostistical,0,26,0
705,param_13_11,"[0.75, 0.0]","[0, 0]",pomdp,0,17,5
706,param_13_11,"[0.75, 0.0]","[0, 0]",myopic,0,19,12
707,param_13_11,"[0.75, 0.0]","[0, 0]",egostistical,0,26,0
708,param_13_12,"[0.75, 0.0]","[0, 0]",pomdp,0,21,6
709,param_13_12,"[0.75, 0.0]","[0, 0]",myopic,0,21,12
710,param_13_12,"[0.75, 0.0]","[0, 0]",egostistical,0,26,0
711,param_13_13,"[0.75, 0.0]","[0, 0]",pomdp,0,17,5
712,param_13_13,"[0.75, 0.0]","[0, 0]",myopic,0,19,12
713,param_13_13,"[0.75, 0.0]","[0, 0]",egostistical,0,26,0
714,param_13_14,"[0.75, 0.0]","[0, 0]",pomdp,0,21,6
715,param_13_14,"[0.75, 0.0]","[0, 0]",myopic,0,21,12
716,param_13_14,"[0.75, 0.0]","[0, 0]",egostistical,0,26,0
717,param_13_15,"[0.75, 0.0]","[0, 0]",pomdp,0,21,6
718,param_13_15,"[0.75, 0.0]","[0, 0]",myopic,0,21,12
719,param_13_15,"[0.75, 0.0]","[0, 0]",egostistical,0,26,0
720,param_13_1,"[1.0, 0.0]","[-1, -1]",pomdp,0,26,12
721,param_13_1,"[1.0, 0.0]","[-1, -1]",myopic,0,34,12
722,param_13_1,"[1.0, 0.0]","[-1, -1]",egostistical,0,26,0
