,param,initial_risk,intervention,cumlative_risk,travel_time,request_time,label
1132,param_12,"[0.75, 0.25]","[-1, 0]",0.0,-4,-1,6
1133,param_12,"[1.0, 0.0]","[-1, 0]",0.0,0,-7,6
1134,param_12,"[1.0, 0.25]","[-1, 0]",0.0,-4,-1,6
1135,param_12,"[0.0, 0.5]","[-1, 0]",0.0,-6,-6,6
1136,param_12,"[0.0, 0.75]","[-1, 0]",0.0,-6,-6,6
1137,param_12,"[0.0, 1.0]","[-1, 0]",0.0,-6,-6,6
1138,param_12,"[0.25, 0.5]","[-1, 0]",0.0,-8,-2,6
1139,param_12,"[0.25, 0.75]","[-1, 0]",0.0,-8,-2,6
1140,param_12,"[0.25, 1.0]","[-1, 0]",0.0,-8,-2,6
1141,param_12,"[0.5, 0.5]","[-1, 0]",0.0,-4,-6,6
1142,param_12,"[0.5, 0.75]","[-1, 0]",0.0,-4,-6,6
1143,param_12,"[0.5, 1.0]","[-1, 0]",0.0,-4,-6,6
1144,param_12,"[0.75, 0.5]","[-1, 0]",0.0,-4,-6,6
1145,param_12,"[0.75, 0.75]","[-1, 0]",0.0,-4,-6,6
1146,param_12,"[0.75, 1.0]","[-1, 0]",0.0,-4,-6,6
1147,param_12,"[1.0, 0.5]","[-1, 0]",0.0,-4,-6,6
1148,param_12,"[1.0, 0.75]","[-1, 0]",0.0,-4,-6,6
1149,param_12,"[1.0, 1.0]","[-1, 0]",0.0,-4,-6,6
1150,param_12,"[0.0, 0.0]","[0, -1]",0.0,0,-12,6
1151,param_12,"[0.25, 0.0]","[0, -1]",0.0,1,-8,6
1152,param_12,"[0.0, 0.25]","[0, -1]",0.0,-6,-8,6
1153,param_12,"[0.25, 0.25]","[0, -1]",0.0,-3,-4,6
1154,param_12,"[0.5, 0.0]","[0, -1]",0.0,-2,-7,6
1155,param_12,"[0.5, 0.25]","[0, -1]",0.0,-6,-2,6
1156,param_12,"[0.75, 0.0]","[0, -1]",0.0,-2,-7,6
1157,param_12,"[0.75, 0.25]","[0, -1]",0.0,-6,-2,6
1158,param_12,"[1.0, 0.0]","[0, -1]",0.0,-2,-7,6
1159,param_12,"[1.0, 0.25]","[0, -1]",0.0,-6,-2,6
1160,param_12,"[0.0, 0.5]","[0, -1]",0.0,0,-1,6
1161,param_12,"[0.0, 0.75]","[0, -1]",0.0,0,-1,6
1162,param_12,"[0.0, 1.0]","[0, -1]",0.0,0,-1,6
1163,param_12,"[0.25, 0.5]","[0, -1]",0.0,1,-2,6
1164,param_12,"[0.25, 0.75]","[0, -1]",0.0,1,-2,6
1165,param_12,"[0.25, 1.0]","[0, -1]",0.0,1,-2,6
1166,param_12,"[0.5, 0.5]","[0, -1]",0.0,6,0,6
1167,param_12,"[0.5, 0.75]","[0, -1]",0.0,6,0,6
1168,param_12,"[0.5, 1.0]","[0, -1]",0.0,6,0,6
1169,param_12,"[0.75, 0.5]","[0, -1]",0.0,6,0,6
1170,param_12,"[0.75, 0.75]","[0, -1]",0.0,6,0,6
1171,param_12,"[0.75, 1.0]","[0, -1]",0.0,6,0,6
1172,param_12,"[1.0, 0.5]","[0, -1]",0.0,6,0,6
1173,param_12,"[1.0, 0.75]","[0, -1]",0.0,6,0,6
1174,param_12,"[1.0, 1.0]","[0, -1]",0.0,6,0,6
1175,param_12,"[0.0, 0.0]","[0, 0]",0.0,0,-12,6
1176,param_12,"[0.25, 0.0]","[0, 0]",0.0,1,-8,6
1177,param_12,"[0.0, 0.25]","[0, 0]",0.0,-1,-8,6
1178,param_12,"[0.25, 0.25]","[0, 0]",0.0,2,-4,6
1179,param_12,"[0.5, 0.0]","[0, 0]",0.0,-2,-7,6
1180,param_12,"[0.5, 0.25]","[0, 0]",0.0,-1,-2,6
1181,param_12,"[0.75, 0.0]","[0, 0]",0.0,-2,-7,6
1182,param_12,"[0.75, 0.25]","[0, 0]",0.0,-1,-2,6
1183,param_12,"[1.0, 0.0]","[0, 0]",0.0,-2,-7,6
1184,param_12,"[1.0, 0.25]","[0, 0]",0.0,-1,-2,6
1185,param_12,"[0.0, 0.5]","[0, 0]",0.0,-6,-6,6
1186,param_12,"[0.0, 0.75]","[0, 0]",0.0,-6,-6,6
1187,param_12,"[0.0, 1.0]","[0, 0]",0.0,-6,-6,6
1188,param_12,"[0.25, 0.5]","[0, 0]",0.0,-1,-2,6
1189,param_12,"[0.25, 0.75]","[0, 0]",0.0,-1,-2,6
1190,param_12,"[0.25, 1.0]","[0, 0]",0.0,-1,-2,6
1191,param_12,"[0.5, 0.5]","[0, 0]",0.0,3,-6,6
1192,param_12,"[0.5, 0.75]","[0, 0]",0.0,3,-6,6
1193,param_12,"[0.5, 1.0]","[0, 0]",0.0,3,-6,6
1194,param_12,"[0.75, 0.5]","[0, 0]",0.0,3,-6,6
1195,param_12,"[0.75, 0.75]","[0, 0]",0.0,3,-6,6
1196,param_12,"[0.75, 1.0]","[0, 0]",0.0,3,-6,6
1197,param_12,"[1.0, 0.5]","[0, 0]",0.0,3,-6,6
1198,param_12,"[1.0, 0.75]","[0, 0]",0.0,3,-6,6
1199,param_12,"[1.0, 1.0]","[0, 0]",0.0,3,-6,6
1200,param_13,"[0.0, 0.0]","[-1, -1]",0.0,0,-12,6
1201,param_13,"[0.25, 0.0]","[-1, -1]",0.0,-6,-8,6
1202,param_13,"[0.0, 0.25]","[-1, -1]",0.0,-6,-8,6
1203,param_13,"[0.25, 0.25]","[-1, -1]",0.0,-12,-5,6
1204,param_13,"[0.5, 0.0]","[-1, -1]",0.0,0,-7,6
1205,param_13,"[0.5, 0.25]","[-1, -1]",0.0,0,11,6
1206,param_13,"[0.75, 0.0]","[-1, -1]",0.0,0,-7,6
1207,param_13,"[0.75, 0.25]","[-1, -1]",0.0,0,11,6
1208,param_13,"[1.0, 0.0]","[-1, -1]",0.0,0,-7,6
1209,param_13,"[1.0, 0.25]","[-1, -1]",0.0,0,11,6
1210,param_13,"[0.0, 0.5]","[-1, -1]",0.0,0,0,6
1211,param_13,"[0.0, 0.75]","[-1, -1]",0.0,0,0,6
1212,param_13,"[0.0, 1.0]","[-1, -1]",0.0,0,0,6
1213,param_13,"[0.25, 0.5]","[-1, -1]",0.0,-7,-2,6
1214,param_13,"[0.25, 0.75]","[-1, -1]",0.0,-7,-2,6
1215,param_13,"[0.25, 1.0]","[-1, -1]",0.0,-7,-2,6
1216,param_13,"[0.5, 0.5]","[-1, -1]",0.0,0,11,6
1217,param_13,"[0.5, 0.75]","[-1, -1]",0.0,0,11,6
1218,param_13,"[0.5, 1.0]","[-1, -1]",0.0,0,11,6
1219,param_13,"[0.75, 0.5]","[-1, -1]",0.0,0,11,6
1220,param_13,"[0.75, 0.75]","[-1, -1]",0.0,0,11,6
1221,param_13,"[0.75, 1.0]","[-1, -1]",0.0,0,11,6
1222,param_13,"[1.0, 0.5]","[-1, -1]",0.0,0,11,6
1223,param_13,"[1.0, 0.75]","[-1, -1]",0.0,0,11,6
1224,param_13,"[1.0, 1.0]","[-1, -1]",0.0,0,11,6
1225,param_13,"[0.0, 0.0]","[-1, 0]",0.0,0,-12,6
1226,param_13,"[0.25, 0.0]","[-1, 0]",0.0,-6,-8,6
1227,param_13,"[0.0, 0.25]","[-1, 0]",0.0,1,-8,6
1228,param_13,"[0.25, 0.25]","[-1, 0]",0.0,-6,-5,6
1229,param_13,"[0.5, 0.0]","[-1, 0]",0.0,0,-7,6
1230,param_13,"[0.5, 0.25]","[-1, 0]",0.0,-4,0,6
1231,param_13,"[0.75, 0.0]","[-1, 0]",0.0,0,-7,6
1232,param_13,"[0.75, 0.25]","[-1, 0]",0.0,-4,0,6
1233,param_13,"[1.0, 0.0]","[-1, 0]",0.0,0,-7,6
1234,param_13,"[1.0, 0.25]","[-1, 0]",0.0,-4,0,6
1235,param_13,"[0.0, 0.5]","[-1, 0]",0.0,-4,-6,6
1236,param_13,"[0.0, 0.75]","[-1, 0]",0.0,-4,-6,6
1237,param_13,"[0.0, 1.0]","[-1, 0]",0.0,-4,-6,6
1238,param_13,"[0.25, 0.5]","[-1, 0]",0.0,-9,-2,6
1239,param_13,"[0.25, 0.75]","[-1, 0]",0.0,-9,-2,6
1240,param_13,"[0.25, 1.0]","[-1, 0]",0.0,-9,-2,6
1241,param_13,"[0.5, 0.5]","[-1, 0]",0.0,-4,0,6
1242,param_13,"[0.5, 0.75]","[-1, 0]",0.0,-4,0,6
1243,param_13,"[0.5, 1.0]","[-1, 0]",0.0,-4,0,6
1244,param_13,"[0.75, 0.5]","[-1, 0]",0.0,-4,0,6
1245,param_13,"[0.75, 0.75]","[-1, 0]",0.0,-4,0,6
1246,param_13,"[0.75, 1.0]","[-1, 0]",0.0,-4,0,6
1247,param_13,"[1.0, 0.5]","[-1, 0]",0.0,-4,0,6
1248,param_13,"[1.0, 0.75]","[-1, 0]",0.0,-4,0,6
1249,param_13,"[1.0, 1.0]","[-1, 0]",0.0,-4,0,6
1250,param_13,"[0.0, 0.0]","[0, -1]",0.0,0,-12,6
1251,param_13,"[0.25, 0.0]","[0, -1]",0.0,1,-8,6
1252,param_13,"[0.0, 0.25]","[0, -1]",0.0,-6,-8,6
1253,param_13,"[0.25, 0.25]","[0, -1]",0.0,-3,-5,6
1254,param_13,"[0.5, 0.0]","[0, -1]",0.0,-2,-7,6
1255,param_13,"[0.5, 0.25]","[0, -1]",0.0,0,0,6
1256,param_13,"[0.75, 0.0]","[0, -1]",0.0,-2,-7,6
1257,param_13,"[0.75, 0.25]","[0, -1]",0.0,0,0,6
1258,param_13,"[1.0, 0.0]","[0, -1]",0.0,-2,-7,6
1259,param_13,"[1.0, 0.25]","[0, -1]",0.0,0,0,6
1260,param_13,"[0.0, 0.5]","[0, -1]",0.0,0,0,6
1261,param_13,"[0.0, 0.75]","[0, -1]",0.0,0,0,6
1262,param_13,"[0.0, 1.0]","[0, -1]",0.0,0,0,6
1263,param_13,"[0.25, 0.5]","[0, -1]",0.0,2,-2,6
1264,param_13,"[0.25, 0.75]","[0, -1]",0.0,2,-2,6
1265,param_13,"[0.25, 1.0]","[0, -1]",0.0,2,-2,6
1266,param_13,"[0.5, 0.5]","[0, -1]",0.0,0,0,6
1267,param_13,"[0.5, 0.75]","[0, -1]",0.0,0,0,6
1268,param_13,"[0.5, 1.0]","[0, -1]",0.0,0,0,6
1269,param_13,"[0.75, 0.5]","[0, -1]",0.0,0,0,6
1270,param_13,"[0.75, 0.75]","[0, -1]",0.0,0,0,6
1271,param_13,"[0.75, 1.0]","[0, -1]",0.0,0,0,6
1272,param_13,"[1.0, 0.5]","[0, -1]",0.0,0,0,6
1273,param_13,"[1.0, 0.75]","[0, -1]",0.0,0,0,6
1274,param_13,"[1.0, 1.0]","[0, -1]",0.0,0,0,6
1275,param_13,"[0.0, 0.0]","[0, 0]",0.0,0,-12,6
1276,param_13,"[0.25, 0.0]","[0, 0]",0.0,1,-8,6
1277,param_13,"[0.0, 0.25]","[0, 0]",0.0,1,-8,6
1278,param_13,"[0.25, 0.25]","[0, 0]",0.0,3,-5,6
1279,param_13,"[0.5, 0.0]","[0, 0]",0.0,-2,-7,6
1280,param_13,"[0.5, 0.25]","[0, 0]",0.0,-2,0,6
1281,param_13,"[0.75, 0.0]","[0, 0]",0.0,-2,-7,6
1282,param_13,"[0.75, 0.25]","[0, 0]",0.0,-2,0,6
1283,param_13,"[1.0, 0.0]","[0, 0]",0.0,-2,-7,6
1284,param_13,"[1.0, 0.25]","[0, 0]",0.0,-2,0,6
1285,param_13,"[0.0, 0.5]","[0, 0]",0.0,-4,-6,6
1286,param_13,"[0.0, 0.75]","[0, 0]",0.0,-4,-6,6
1287,param_13,"[0.0, 1.0]","[0, 0]",0.0,-4,-6,6
1288,param_13,"[0.25, 0.5]","[0, 0]",0.0,0,-2,6
1289,param_13,"[0.25, 0.75]","[0, 0]",0.0,0,-2,6
1290,param_13,"[0.25, 1.0]","[0, 0]",0.0,0,-2,6
1291,param_13,"[0.5, 0.5]","[0, 0]",0.0,-2,0,6
1292,param_13,"[0.5, 0.75]","[0, 0]",0.0,-2,0,6
1293,param_13,"[0.5, 1.0]","[0, 0]",0.0,-2,0,6
1294,param_13,"[0.75, 0.5]","[0, 0]",0.0,-2,0,6
1295,param_13,"[0.75, 0.75]","[0, 0]",0.0,-2,0,6
1296,param_13,"[0.75, 1.0]","[0, 0]",0.0,-2,0,6
1297,param_13,"[1.0, 0.5]","[0, 0]",0.0,-2,0,6
1298,param_13,"[1.0, 0.75]","[0, 0]",0.0,-2,0,6
1299,param_13,"[1.0, 1.0]","[0, 0]",0.0,-2,0,6
1300,param_14,"[0.0, 0.0]","[-1, -1]",0.0,-7,-12,6
1301,param_14,"[0.25, 0.0]","[-1, -1]",0.0,-6,-8,6
1302,param_14,"[0.0, 0.25]","[-1, -1]",0.0,-6,-8,6
1303,param_14,"[0.25, 0.25]","[-1, -1]",0.0,-11,-5,6
1304,param_14,"[0.5, 0.0]","[-1, -1]",0.0,0,-7,6
1305,param_14,"[0.5, 0.25]","[-1, -1]",0.0,-5,-4,6
1306,param_14,"[0.75, 0.0]","[-1, -1]",0.0,0,-7,6
1307,param_14,"[0.75, 0.25]","[-1, -1]",0.0,-5,-4,6
1308,param_14,"[1.0, 0.0]","[-1, -1]",0.0,0,-7,6
1309,param_14,"[1.0, 0.25]","[-1, -1]",0.0,-5,-4,6
1310,param_14,"[0.0, 0.5]","[-1, -1]",0.0,0,0,6
1311,param_14,"[0.0, 0.75]","[-1, -1]",0.0,0,0,6
1312,param_14,"[0.0, 1.0]","[-1, -1]",0.0,0,0,6
1313,param_14,"[0.25, 0.5]","[-1, -1]",0.0,-4,3,6
1314,param_14,"[0.25, 0.75]","[-1, -1]",0.0,-4,3,6
1315,param_14,"[0.25, 1.0]","[-1, -1]",0.0,-4,3,6
1316,param_14,"[0.5, 0.5]","[-1, -1]",0.0,0,12,6
1317,param_14,"[0.5, 0.75]","[-1, -1]",0.0,0,12,6
1318,param_14,"[0.5, 1.0]","[-1, -1]",0.0,0,12,6
1319,param_14,"[0.75, 0.5]","[-1, -1]",0.0,0,12,6
1320,param_14,"[0.75, 0.75]","[-1, -1]",0.0,0,12,6
1321,param_14,"[0.75, 1.0]","[-1, -1]",0.0,0,12,6
1322,param_14,"[1.0, 0.5]","[-1, -1]",0.0,0,12,6
1323,param_14,"[1.0, 0.75]","[-1, -1]",0.0,0,12,6
1324,param_14,"[1.0, 1.0]","[-1, -1]",0.0,0,12,6
1325,param_14,"[0.0, 0.0]","[-1, 0]",0.0,0,-12,6
1326,param_14,"[0.25, 0.0]","[-1, 0]",0.0,-6,-8,6
1327,param_14,"[0.0, 0.25]","[-1, 0]",0.0,2,-8,6
1328,param_14,"[0.25, 0.25]","[-1, 0]",0.0,-5,-5,6
1329,param_14,"[0.5, 0.0]","[-1, 0]",0.0,0,-7,6
1330,param_14,"[0.5, 0.25]","[-1, 0]",0.0,1,-4,6
1331,param_14,"[0.75, 0.0]","[-1, 0]",0.0,0,-7,6
1332,param_14,"[0.75, 0.25]","[-1, 0]",0.0,1,-4,6
1333,param_14,"[1.0, 0.0]","[-1, 0]",0.0,0,-7,6
1334,param_14,"[1.0, 0.25]","[-1, 0]",0.0,1,-4,6
1335,param_14,"[0.0, 0.5]","[-1, 0]",0.0,-2,-6,6
1336,param_14,"[0.0, 0.75]","[-1, 0]",0.0,-2,-6,6
1337,param_14,"[0.0, 1.0]","[-1, 0]",0.0,-2,-6,6
1338,param_14,"[0.25, 0.5]","[-1, 0]",0.0,-8,-2,6
1339,param_14,"[0.25, 0.75]","[-1, 0]",0.0,-8,-2,6
1340,param_14,"[0.25, 1.0]","[-1, 0]",0.0,-8,-2,6
1341,param_14,"[0.5, 0.5]","[-1, 0]",0.0,-2,0,6
1342,param_14,"[0.5, 0.75]","[-1, 0]",0.0,-2,0,6
1343,param_14,"[0.5, 1.0]","[-1, 0]",0.0,-2,0,6
1344,param_14,"[0.75, 0.5]","[-1, 0]",0.0,-2,0,6
1345,param_14,"[0.75, 0.75]","[-1, 0]",0.0,-2,0,6
1346,param_14,"[0.75, 1.0]","[-1, 0]",0.0,-2,0,6
1347,param_14,"[1.0, 0.5]","[-1, 0]",0.0,-2,0,6
1348,param_14,"[1.0, 0.75]","[-1, 0]",0.0,-2,0,6
1349,param_14,"[1.0, 1.0]","[-1, 0]",0.0,-2,0,6
1350,param_14,"[0.0, 0.0]","[0, -1]",0.0,-7,-12,6
1351,param_14,"[0.25, 0.0]","[0, -1]",0.0,-4,-8,6
1352,param_14,"[0.0, 0.25]","[0, -1]",0.0,-6,-8,6
1353,param_14,"[0.25, 0.25]","[0, -1]",0.0,-3,-5,6
1354,param_14,"[0.5, 0.0]","[0, -1]",0.0,-7,-7,6
1355,param_14,"[0.5, 0.25]","[0, -1]",0.0,-5,-3,6
1356,param_14,"[0.75, 0.0]","[0, -1]",0.0,-7,-7,6
1357,param_14,"[0.75, 0.25]","[0, -1]",0.0,-5,-3,6
1358,param_14,"[1.0, 0.0]","[0, -1]",0.0,-7,-7,6
1359,param_14,"[1.0, 0.25]","[0, -1]",0.0,-5,-3,6
1360,param_14,"[0.0, 0.5]","[0, -1]",0.0,0,0,6
1361,param_14,"[0.0, 0.75]","[0, -1]",0.0,0,0,6
1362,param_14,"[0.0, 1.0]","[0, -1]",0.0,0,0,6
1363,param_14,"[0.25, 0.5]","[0, -1]",0.0,4,3,6
1364,param_14,"[0.25, 0.75]","[0, -1]",0.0,4,3,6
1365,param_14,"[0.25, 1.0]","[0, -1]",0.0,4,3,6
1366,param_14,"[0.5, 0.5]","[0, -1]",0.0,0,5,6
1367,param_14,"[0.5, 0.75]","[0, -1]",0.0,0,5,6
1368,param_14,"[0.5, 1.0]","[0, -1]",0.0,0,5,6
1369,param_14,"[0.75, 0.5]","[0, -1]",0.0,0,5,6
1370,param_14,"[0.75, 0.75]","[0, -1]",0.0,0,5,6
1371,param_14,"[0.75, 1.0]","[0, -1]",0.0,0,5,6
1372,param_14,"[1.0, 0.5]","[0, -1]",0.0,0,5,6
1373,param_14,"[1.0, 0.75]","[0, -1]",0.0,0,5,6
1374,param_14,"[1.0, 1.0]","[0, -1]",0.0,0,5,6
1375,param_14,"[0.0, 0.0]","[0, 0]",0.0,0,-12,6
1376,param_14,"[0.25, 0.0]","[0, 0]",0.0,1,-8,6
1377,param_14,"[0.0, 0.25]","[0, 0]",0.0,2,-8,6
1378,param_14,"[0.25, 0.25]","[0, 0]",0.0,3,-5,6
1379,param_14,"[0.5, 0.0]","[0, 0]",0.0,-2,-7,6
1380,param_14,"[0.5, 0.25]","[0, 0]",0.0,1,-3,6
1381,param_14,"[0.75, 0.0]","[0, 0]",0.0,-2,-7,6
1382,param_14,"[0.75, 0.25]","[0, 0]",0.0,1,-3,6
1383,param_14,"[1.0, 0.0]","[0, 0]",0.0,-2,-7,6
1384,param_14,"[1.0, 0.25]","[0, 0]",0.0,1,-3,6
1385,param_14,"[0.0, 0.5]","[0, 0]",0.0,-2,-6,6
1386,param_14,"[0.0, 0.75]","[0, 0]",0.0,-2,-6,6
1387,param_14,"[0.0, 1.0]","[0, 0]",0.0,-2,-6,6
1388,param_14,"[0.25, 0.5]","[0, 0]",0.0,0,-2,6
1389,param_14,"[0.25, 0.75]","[0, 0]",0.0,0,-2,6
1390,param_14,"[0.25, 1.0]","[0, 0]",0.0,0,-2,6
1391,param_14,"[0.5, 0.5]","[0, 0]",0.0,-1,0,6
1392,param_14,"[0.5, 0.75]","[0, 0]",0.0,-1,0,6
1393,param_14,"[0.5, 1.0]","[0, 0]",0.0,-1,0,6
1394,param_14,"[0.75, 0.5]","[0, 0]",0.0,-1,0,6
1395,param_14,"[0.75, 0.75]","[0, 0]",0.0,-1,0,6
1396,param_14,"[0.75, 1.0]","[0, 0]",0.0,-1,0,6
1397,param_14,"[1.0, 0.5]","[0, 0]",0.0,-1,0,6
1398,param_14,"[1.0, 0.75]","[0, 0]",0.0,-1,0,6
1399,param_14,"[1.0, 1.0]","[0, 0]",0.0,-1,0,6
1400,param_15,"[0.0, 0.0]","[-1, -1]",0.0,-7,-12,6
1401,param_15,"[0.25, 0.0]","[-1, -1]",0.0,-6,-8,6
1402,param_15,"[0.0, 0.25]","[-1, -1]",0.0,-6,-8,6
1403,param_15,"[0.25, 0.25]","[-1, -1]",0.0,-11,-5,6
1404,param_15,"[0.5, 0.0]","[-1, -1]",0.0,0,-7,6
1405,param_15,"[0.5, 0.25]","[-1, -1]",0.0,-5,-4,6
1406,param_15,"[0.75, 0.0]","[-1, -1]",0.0,0,-7,6
1407,param_15,"[0.75, 0.25]","[-1, -1]",0.0,-5,-4,6
1408,param_15,"[1.0, 0.0]","[-1, -1]",0.0,0,-7,6
1409,param_15,"[1.0, 0.25]","[-1, -1]",0.0,-5,-4,6
1410,param_15,"[0.0, 0.5]","[-1, -1]",0.0,0,0,6
1411,param_15,"[0.0, 0.75]","[-1, -1]",0.0,0,0,6
1412,param_15,"[0.0, 1.0]","[-1, -1]",0.0,0,0,6
1413,param_15,"[0.25, 0.5]","[-1, -1]",0.0,-4,3,6
1414,param_15,"[0.25, 0.75]","[-1, -1]",0.0,-4,3,6
1415,param_15,"[0.25, 1.0]","[-1, -1]",0.0,-4,3,6
1416,param_15,"[0.5, 0.5]","[-1, -1]",0.0,0,12,6
1417,param_15,"[0.5, 0.75]","[-1, -1]",0.0,0,12,6
1418,param_15,"[0.5, 1.0]","[-1, -1]",0.0,0,12,6
1419,param_15,"[0.75, 0.5]","[-1, -1]",0.0,0,12,6
1420,param_15,"[0.75, 0.75]","[-1, -1]",0.0,0,12,6
1421,param_15,"[0.75, 1.0]","[-1, -1]",0.0,0,12,6
1422,param_15,"[1.0, 0.5]","[-1, -1]",0.0,0,12,6
1423,param_15,"[1.0, 0.75]","[-1, -1]",0.0,0,12,6
1424,param_15,"[1.0, 1.0]","[-1, -1]",0.0,0,12,6
1425,param_15,"[0.0, 0.0]","[-1, 0]",0.0,0,-12,6
1426,param_15,"[0.25, 0.0]","[-1, 0]",0.0,-6,-8,6
1427,param_15,"[0.0, 0.25]","[-1, 0]",0.0,2,-8,6
1428,param_15,"[0.25, 0.25]","[-1, 0]",0.0,-5,-5,6
1429,param_15,"[0.5, 0.0]","[-1, 0]",0.0,0,-7,6
1430,param_15,"[0.5, 0.25]","[-1, 0]",0.0,1,-4,6
1431,param_15,"[0.75, 0.0]","[-1, 0]",0.0,0,-7,6
1432,param_15,"[0.75, 0.25]","[-1, 0]",0.0,1,-4,6
1433,param_15,"[1.0, 0.0]","[-1, 0]",0.0,0,-7,6
1434,param_15,"[1.0, 0.25]","[-1, 0]",0.0,1,-4,6
1435,param_15,"[0.0, 0.5]","[-1, 0]",0.0,-2,-6,6
1436,param_15,"[0.0, 0.75]","[-1, 0]",0.0,-2,-6,6
1437,param_15,"[0.0, 1.0]","[-1, 0]",0.0,-2,-6,6
1438,param_15,"[0.25, 0.5]","[-1, 0]",0.0,-8,-2,6
1439,param_15,"[0.25, 0.75]","[-1, 0]",0.0,-8,-2,6
1440,param_15,"[0.25, 1.0]","[-1, 0]",0.0,-8,-2,6
1441,param_15,"[0.5, 0.5]","[-1, 0]",0.0,-2,0,6
1442,param_15,"[0.5, 0.75]","[-1, 0]",0.0,-2,0,6
1443,param_15,"[0.5, 1.0]","[-1, 0]",0.0,-2,0,6
1444,param_15,"[0.75, 0.5]","[-1, 0]",0.0,-2,0,6
1445,param_15,"[0.75, 0.75]","[-1, 0]",0.0,-2,0,6
1446,param_15,"[0.75, 1.0]","[-1, 0]",0.0,-2,0,6
1447,param_15,"[1.0, 0.5]","[-1, 0]",0.0,-2,0,6
1448,param_15,"[1.0, 0.75]","[-1, 0]",0.0,-2,0,6
1449,param_15,"[1.0, 1.0]","[-1, 0]",0.0,-2,0,6
1450,param_15,"[0.0, 0.0]","[0, -1]",0.0,-7,-12,6
1451,param_15,"[0.25, 0.0]","[0, -1]",0.0,-4,-8,6
1452,param_15,"[0.0, 0.25]","[0, -1]",0.0,-6,-8,6
1453,param_15,"[0.25, 0.25]","[0, -1]",0.0,-3,-5,6
1454,param_15,"[0.5, 0.0]","[0, -1]",0.0,-7,-7,6
1455,param_15,"[0.5, 0.25]","[0, -1]",0.0,-5,-3,6
1456,param_15,"[0.75, 0.0]","[0, -1]",0.0,-7,-7,6
1457,param_15,"[0.75, 0.25]","[0, -1]",0.0,-5,-3,6
1458,param_15,"[1.0, 0.0]","[0, -1]",0.0,-7,-7,6
1459,param_15,"[1.0, 0.25]","[0, -1]",0.0,-5,-3,6
1460,param_15,"[0.0, 0.5]","[0, -1]",0.0,0,0,6
1461,param_15,"[0.0, 0.75]","[0, -1]",0.0,0,0,6
1462,param_15,"[0.0, 1.0]","[0, -1]",0.0,0,0,6
1463,param_15,"[0.25, 0.5]","[0, -1]",0.0,4,3,6
1464,param_15,"[0.25, 0.75]","[0, -1]",0.0,4,3,6
1465,param_15,"[0.25, 1.0]","[0, -1]",0.0,4,3,6
1466,param_15,"[0.5, 0.5]","[0, -1]",0.0,0,5,6
1467,param_15,"[0.5, 0.75]","[0, -1]",0.0,0,5,6
1468,param_15,"[0.5, 1.0]","[0, -1]",0.0,0,5,6
1469,param_15,"[0.75, 0.5]","[0, -1]",0.0,0,5,6
1470,param_15,"[0.75, 0.75]","[0, -1]",0.0,0,5,6
1471,param_15,"[0.75, 1.0]","[0, -1]",0.0,0,5,6
1472,param_15,"[1.0, 0.5]","[0, -1]",0.0,0,5,6
1473,param_15,"[1.0, 0.75]","[0, -1]",0.0,0,5,6
1474,param_15,"[1.0, 1.0]","[0, -1]",0.0,0,5,6
1475,param_15,"[0.0, 0.0]","[0, 0]",0.0,0,-12,6
1476,param_15,"[0.25, 0.0]","[0, 0]",0.0,1,-8,6
1477,param_15,"[0.0, 0.25]","[0, 0]",0.0,2,-8,6
1478,param_15,"[0.25, 0.25]","[0, 0]",0.0,3,-5,6
1479,param_15,"[0.5, 0.0]","[0, 0]",0.0,-2,-7,6
1480,param_15,"[0.5, 0.25]","[0, 0]",0.0,1,-3,6
1481,param_15,"[0.75, 0.0]","[0, 0]",0.0,-2,-7,6
1482,param_15,"[0.75, 0.25]","[0, 0]",0.0,1,-3,6
1483,param_15,"[1.0, 0.0]","[0, 0]",0.0,-2,-7,6
1484,param_15,"[1.0, 0.25]","[0, 0]",0.0,1,-3,6
1485,param_15,"[0.0, 0.5]","[0, 0]",0.0,-2,-6,6
1486,param_15,"[0.0, 0.75]","[0, 0]",0.0,-2,-6,6
1487,param_15,"[0.0, 1.0]","[0, 0]",0.0,-2,-6,6
1488,param_15,"[0.25, 0.5]","[0, 0]",0.0,0,-2,6
1489,param_15,"[0.25, 0.75]","[0, 0]",0.0,0,-2,6
1490,param_15,"[0.25, 1.0]","[0, 0]",0.0,0,-2,6
1491,param_15,"[0.5, 0.5]","[0, 0]",0.0,-1,0,6
1492,param_15,"[0.5, 0.75]","[0, 0]",0.0,-1,0,6
1493,param_15,"[0.5, 1.0]","[0, 0]",0.0,-1,0,6
1494,param_15,"[0.75, 0.5]","[0, 0]",0.0,-1,0,6
1495,param_15,"[0.75, 0.75]","[0, 0]",0.0,-1,0,6
1496,param_15,"[0.75, 1.0]","[0, 0]",0.0,-1,0,6
1497,param_15,"[1.0, 0.5]","[0, 0]",0.0,-1,0,6
1498,param_15,"[1.0, 0.75]","[0, 0]",0.0,-1,0,6
1499,param_15,"[1.0, 1.0]","[0, 0]",0.0,-1,0,6
1500,param_16,"[0.0, 0.0]","[-1, -1]",0.0,-16,-12,6
1501,param_16,"[0.25, 0.0]","[-1, -1]",0.0,-14,-8,6
1502,param_16,"[0.0, 0.25]","[-1, -1]",0.0,-11,-8,6
